REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
5 - Southwest,24141-1788, 10/14/2011,Radford City Florist,77889,1120 E Main St,Radford,VA
4 - Alexandria,20110-5510, 10/14/2011,7 Eleven Store 2581 22299 H,31675,9407 Grant Ave,Manassas,VA
8 - Chesapeake,23322-3900, 10/14/2011,7 Eleven Store 2514 20277 A,57395,1473 Mt Pleasant Rd,Chesapeake,VA
5 - Southwest,24141, 10/14/2011,Happy Stop Grocery,64178,12 S Main St,Radford,VA
3 - Charlottesville/Staunton,22801-2910, 10/14/2011,7 Eleven Store 2531 11131 J,28169,1435 S Main St,Harrisonburg,VA
8 - Chesapeake,23322-7459, 10/14/2011,Andreas Pizzeria,48374,940 Cedar Rd Ste 106,Chesapeake,VA
3 - Charlottesville/Staunton,22801, 10/14/2011,Daves Downtown Taverna,42466,121 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/14/2011,Pennybackers,63067,14 E Water St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-1603, 10/14/2011,Napoli Ristorante Italiano,50723,1059 S High St,Harrisonburg,VA
5 - Southwest,24374-3054, 10/14/2011,Speedwell Market LLC,48923,6752 Grayson Tpke,Speedwell,VA
3 - Charlottesville/Staunton,22802-4628, 10/14/2011,First Choice Deli,75910,1011 N Main St,Harrisonburg,VA
5 - Southwest,24350-5000, 10/14/2011,Robins Git And Go,71958,4172 Ivanhoe Rd,Ivanhoe,VA
5 - Southwest,24319, 10/14/2011,Town House,16335,132 E Main St,Chilhowie,VA
3 - Charlottesville/Staunton,22801, 10/14/2011,Cafe Jako,41843,182 Neff Ave Ste W10,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-3488, 10/14/2011,Incas Secret,50499,182 Neff Ave Ste W 3,Harrisonburg,VA
6 - Richmond/FBurg,22546, 10/14/2011,Hog Heaven LLC,66603,20017 Rogers Clark Boulevard,Ruther Glen,VA
5 - Southwest,24319, 10/14/2011,Food City 849,55120,145 W Lee Hwy,Chilhowie,VA
5 - Southwest,24354, 10/14/2011,Marion Marathon,33891,611 S Main St,Marion,VA
5 - Southwest,24354-3133, 10/14/2011,Yummy Yummy Japanese Restaurant,65051,232 E Main St,Marion,VA
5 - Southwest,24354, 10/14/2011,Mi Puerto Mexican Restaurant,27655,1321 N Main St,Marion,VA
5 - Southwest,24354, 10/14/2011,RR Stations,45541,234 E Main St,Marion,VA
8 - Chesapeake,23320-3002, 10/15/2011,VA071 Texaco Corner Mart,33455,1488 Butts Station Rd,Chesapeake,VA
8 - Chesapeake,23320-4871, 10/15/2011,Rite Aid Pharmacy  4706,76502,833 Battlefield Blvd N,Chesapeake,VA
8 - Chesapeake,23320, 10/15/2011,Kyoto Japanese Steak House,11156,1412 Greenbrier Pkwy Ste 129,Chesapeake,VA
7 - Hampton,23061-3221, 10/17/2011,C JS Grocery,6214,8007 Plantation Rd,Gloucester,VA
7 - Hampton,23061, 10/17/2011,Applebees Neighborhood Grill & Bar,50428,6806 Walton Ln,Gloucester,VA
7 - Hampton,23061, 10/17/2011,Rick's Country Store,53637,6911 Ark Rd,Gloucester,VA
7 - Hampton,23061, 10/17/2011,Wawa Food Market # 652,44208,5120 George Washington Memorial Hwy,Hayes,VA
7 - Hampton,23072-0500, 10/17/2011,Farm Fresh Supermarket 814,78226,7254 George Washington Memorial Hwy,Hayes,VA
7 - Hampton,23434, 10/18/2011,Butlers Store,41524,4084 Godwin Blvd,Suffolk,VA
7 - Hampton,23434, 10/18/2011,Plaza Azteca Suffolk Inc,53626,1467 N Main St,Suffolk,VA
7 - Hampton,23434-4319, 10/18/2011,Pizza Hut,64504,1110 N Main St,Suffolk,VA
7 - Hampton,23434-4426, 10/18/2011,Rite Aid Pharmacy  3741,74369,515 N Main St,Suffolk,VA
7 - Hampton,23434-4507, 10/18/2011,Barons Pub Restaurant,25887,185 N Main St,Suffolk,VA
7 - Hampton,23434, 10/18/2011,Gas N Go,51245,401 Carolina Rd,Suffolk,VA
7 - Hampton,23434, 10/18/2011,The Water Hole,63421,1708 Holland Rd,Suffolk,VA
7 - Hampton,23434, 10/18/2011,Wilco # 796,13097,1555 Holland Rd,Suffolk,VA
7 - Hampton,23666-1251, 10/19/2011,Bethel Texaco,4847,1501 Big Bethel Rd,Hampton,VA
7 - Hampton,23666, 10/19/2011,E Z Pick Inc,62697,2607 W Mercury Blvd,Hampton,VA
7 - Hampton,23666, 10/19/2011,Spring Hill Suites Hampton,52086,1997 Power Plant Pkwy,Hampton,VA
7 - Hampton,23666, 10/19/2011,Tokyo Japanese Steak House,39002,2026 Coliseum Dr,Hampton,VA
7 - Hampton,23666-4246, 10/19/2011,Virginia Concessions LLC,76919,1909 Commerce Dr,Hampton,VA
7 - Hampton,23666-3302, 10/19/2011,Miller Mart # 47,29875,1133 W Mercury Blvd,Hampton,VA
7 - Hampton,23666-3308, 10/19/2011,The Olive Garden Italian Rest  1485,71743,1049 W Mercury Blvd,Hampton,VA
7 - Hampton,23666, 10/19/2011,Raceway 6799,54314,1503 N Armistead Ave,Hampton,VA
7 - Hampton,23666-1686, 10/19/2011,D & E Food Mart,2005,2708 N Armistead Ave Ste D,Hampton,VA
7 - Hampton,23666-1688, 10/19/2011,7 Eleven Store 25097 A,68689,2712 N Armistead Ave,Hampton,VA
7 - Hampton,23666, 10/19/2011,Annas Italian Pizza Rest 3,55621,2845 N Armistead Ave Units H I J,Hampton,VA
3 - Charlottesville/Staunton,24486, 10/19/2011,Super Save Food Market,39842,51 Franklin St Ste 110,Weyers Cave,VA
3 - Charlottesville/Staunton,24401-3464, 10/19/2011,7 Eleven Store 2531 11122 H,16609,427 N Coalter St,Staunton,VA
3 - Charlottesville/Staunton,24401-6701, 10/19/2011,Rowes Family Restaurant,26307,74 Rowe Rd,Staunton,VA
3 - Charlottesville/Staunton,22920, 10/19/2011,Swannanoa Country Club,5262,4506 Howardsville Tpke,Afton,VA
3 - Charlottesville/Staunton,22980, 10/19/2011,Stop Shop,37571,1175 E Main St,Waynesboro,VA
7 - Hampton,23435, 10/19/2011,Casa Blanca Authentic Mexican Cuisine,28305,5860 Harbour View Blvd Ste A1,Suffolk,VA
3 - Charlottesville/Staunton,22980, 10/19/2011,Wilco # 732,13061,780 E Main St,Waynesboro,VA
5 - Southwest,24134, 10/19/2011,Wal Mart Supercenter # 2646,16168,160 Kinter Way,Pearisburg,VA
7 - Hampton,23434, 10/19/2011,Side Trak,39572,1216 Portsmouth Blvd,Suffolk,VA
5 - Southwest,24134-1915, 10/19/2011,7 Day Market,54239,1331 Wenonah Ave,Pearisburg,VA
7 - Hampton,23434-2224, 10/19/2011,Quick Stop,55587,1160 Portsmouth Blvd,Suffolk,VA
7 - Hampton,23434, 10/19/2011,Food Lion 1623,19813,1010 Portsmouth Blvd,Suffolk,VA
3 - Charlottesville/Staunton,22935-1411, 10/19/2011,The Trading Post,42461,8609 Dyke Rd,Dyke,VA
7 - Hampton,23434-3747, 10/19/2011,Madigans,62294,425 E Pinner St,Suffolk,VA
3 - Charlottesville/Staunton,22973, 10/19/2011,Blue Run Grocery Store,73326,PO Box 294,Stanardsville,VA
5 - Southwest,24141-8591, 10/19/2011,Kroger # 215,77979,7480 Lee Hwy,Fairlawn,VA
3 - Charlottesville/Staunton,22827, 10/19/2011,El Paso Mexican Grille,59959,245 S Stuart Ave,Elkton,VA
3 - Charlottesville/Staunton,22827, 10/19/2011,Rite Aid Pharmacy 2734,53636,14813 Spotswood Trl,Elkton,VA
5 - Southwest,24084, 10/19/2011,El Ranchero Mexican Restaurant,66704,5239 Alexander Rd. Suite J,Dublin,VA
5 - Southwest,24084-4426, 10/19/2011,Rancho Viejo,56380,4426 Cleburne Blvd,Dublin,VA
5 - Southwest,24301, 10/19/2011,Kimono Japanese Restaurant Inc,67533,1075 E Main St,Pulaski,VA
7 - Hampton,23434, 10/19/2011,Hilton Garden Inn Suffolk,53350,100 E Constance Rd,Suffolk,VA
3 - Charlottesville/Staunton,22980-1660, 10/19/2011,Kroger # 403,6598,109 Lew Dewitt Blvd Ste 300,Waynesboro,VA
5 - Southwest,24368, 10/19/2011,Hilltop Carryout Inc,31873,535 N Main St,Rural Retreat,VA
5 - Southwest,24354, 10/19/2011,Handsome Mollys Inc,48387,118 E Main St,Marion,VA
5 - Southwest,24354, 10/19/2011,Walgreens 10700,63191,1108 N Main St,Marion,VA
2 - Lynchburg,24540-3731, 10/20/2011,Super C Store  3,53562,1210 N Main St,Danville,VA
2 - Lynchburg,24540, 10/20/2011,Sunrise Mart 3,67518,2305 N Main St,Danville,VA
2 - Lynchburg,24540-1705, 10/20/2011,CVS Pharmacy # 3793,62831,1531 Piney Forest Rd,Danville,VA
6 - Richmond/FBurg,22520, 10/20/2011,Get & Zip Convenience Store,3732,17291 Kings Hwy,Montross,VA
2 - Lynchburg,24540, 10/20/2011,Fas Mart # 108,26063,565 Piney Forest Rd,Danville,VA
6 - Richmond/FBurg,22435, 10/20/2011,The Oak Tree Restaurant,68188,262 Quinton Oaks Ln,Callao,VA
2 - Lynchburg,24541, 10/20/2011,F&R Mini Market,35549,2180 W Main St,Danville,VA
2 - Lynchburg,24541-5930, 10/20/2011,Old Dutch Supermarket 2,31360,2306 W Main St,Danville,VA
2 - Lynchburg,24541, 10/20/2011,Corner Cupboard,61296,405 Wooding Ave,Danville,VA
2 - Lynchburg,24541, 10/20/2011,Sunrise 2,68361,937 S Main St,Danville,VA
2 - Lynchburg,24541, 10/20/2011,Elis Bar & Grill,67607,401 S Ridge St,Danville,VA
2 - Lynchburg,24541-1048, 10/20/2011,E Z Stop Market # 2,32948,545 Memorial Dr,Danville,VA
6 - Richmond/FBurg,22511, 10/20/2011,Lottsburg Cafe,8610,2919 Walmsley Rd,Haynesville,VA
6 - Richmond/FBurg,22539-3620, 10/20/2011,The Country Store,32643,227 Sunnybank Rd,Reedville,VA
6 - Richmond/FBurg,22482, 10/20/2011,Specials Wine Seller,65499,52 S Main St,Kilmarnock,VA
6 - Richmond/FBurg,22482, 10/20/2011,Thai Pot,64870,36 N Main St,Kilmarnock,VA
6 - Richmond/FBurg,22482, 10/20/2011,Get & Zip Convenience Stores,40537,442 Main St,Kilmarnock,VA
6 - Richmond/FBurg,22437, 10/20/2011,Center Cross Express,68881,31862 Tidewater Trl,Center Cross,VA
6 - Richmond/FBurg,22454, 10/20/2011,Dunnsville Grab N Go,68129,26959 Tidewater Trl,Dunnsville,VA
6 - Richmond/FBurg,22560, 10/20/2011,Queen Street Express,63014,115 Church Ln,Tappahannock,VA
6 - Richmond/FBurg,22552, 10/20/2011,Sparta Fast Mart,35679,24100 Sparta Rd,Sparta,VA
1 - Roanoke,24085, 10/21/2011,Roaring Run Grocery,44867,15 Roaring Run Rd Ste GROCERY,Eagle Rock,VA
1 - Roanoke,24426, 10/21/2011,Cliff View Golf Club Inc,6619,410 Friels Dr,Covington,VA
1 - Roanoke,24445-009, 10/21/2011,Lindsays Roost Bar & Grill,41830,15 Sunset Hill,Hot Springs,VA
1 - Roanoke,24442, 10/21/2011,Millers Store,18756,14915 Highland Tpke,Head Waters,VA
3 - Charlottesville/Staunton,22801, 10/21/2011,Food Lion 1565,9912,1021 Port Republic Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/21/2011,A J Gator Sports Bar & Grill,65394,1047 Port Republic Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/21/2011,Bada Express,63709,1081 Port Republic Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/21/2011,The Healing Touch Wellness Spa LLC,66998,1966 Evelyn Byrd Ave,Harrisonburg,VA
1 - Roanoke,24416, 10/21/2011,Franks For The Memories,58329,2117 Magnolia Ave,Buena Vista,VA
3 - Charlottesville/Staunton,22801, 10/21/2011,Family Convenience,15955,258 Reservoir St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/21/2011,CVS Pharmacy # 1552,62904,780 Cantrell Ave,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/21/2011,Wal Mart Supercenter # 1726,26229,171 Burgess Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-3721, 10/21/2011,Taste of India,59341,498 University Blvd Ste D,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-5104, 10/21/2011,Chilis Southwest Grill & Bar,72660,1752 E Market St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-5108, 10/21/2011,El Charro Mexican Restaurant,53216,1570 E Market St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/21/2011,Sheetz # 332,20334,798 E Market St,Harrisonburg,VA
6 - Richmond/FBurg,23113, 10/22/2011,Walgreens 04351,63174,112 Browns Way Rd,Midlothian,VA
6 - Richmond/FBurg,23113, 10/22/2011,Cheeburger Cheeburger,39032,11615 Midlothian Tpke,Midlothian,VA
6 - Richmond/FBurg,23235, 10/22/2011,Sheetz # 322,16742,2053 Huguenot Rd,Richmond,VA
6 - Richmond/FBurg,23235-2349, 10/22/2011,Franks Italian Ristorante Pizzeria,53504,3054 Stony Point Rd,Richmond,VA
6 - Richmond/FBurg,23224, 10/22/2011,Casa Blanca Grocery Inc,33895,2603 Turner Rd,Richmond,VA
6 - Richmond/FBurg,23832-8207, 10/22/2011,Styles Bi-rite,26331,6100 Belmont Rd,Chesterfield,VA
6 - Richmond/FBurg,23112-3315, 10/22/2011,Mi Hacienda,18774,10827 Hull Street Rd Ste 102,Midlothian,VA
7 - Hampton,23890-3419, 10/24/2011,Calvin Adams Grocery,27989,9243 General Mahone Hwy,Waverly,VA
1 - Roanoke,24112-6797, 10/24/2011,Beaver Hill Golf Course,5527,325 Beaver Hills Club Dr,Martinsville,VA
1 - Roanoke,24078-1364, 10/24/2011,Tienda La Central,24978,2381 Daniels Creek Rd,Collinsville,VA
1 - Roanoke,24089-3462, 10/24/2011,Peoples Food Mart #10,38348,4317 Appalachian Dr,Fieldale,VA
1 - Roanoke,24078, 10/24/2011,Nanis Corner No 2,66529,1580 Daniels Creek Rd,Collinsville,VA
1 - Roanoke,24078-2277, 10/24/2011,Pizza Hut,40952,2914 Virginia Ave,Collinsville,VA
1 - Roanoke,24078, 10/24/2011,The Collinsville Bistro,51950,2628 Virginia Ave,Collinsville,VA
1 - Roanoke,24112-8470, 10/24/2011,Kangaroo Express # 3719,39982,1560 Virginia Ave,Martinsville,VA
1 - Roanoke,24151, 10/24/2011,Jones Produce,64215,1105 N Main St,Rocky Mount,VA
5 - Southwest,24134, 10/24/2011,Wilburn Valley Grocery,51456,109 Wilburn Valley Rd,Pearisburg,VA
1 - Roanoke,24148-3410, 10/24/2011,Peoples Save Station 9,43296,5780 Greensboro Rd,Ridgeway,VA
1 - Roanoke,24148, 10/24/2011,Woodys Supermarket,10125,644 Morehead Ave,Ridgeway,VA
5 - Southwest,24141, 10/24/2011,Mi Puerto Restaurant,15855,1121 E Main St,Radford,VA
5 - Southwest,24141, 10/24/2011,Sharkeys Wing & Rib Joint,53391,1202 E Main St,Radford,VA
5 - Southwest,24141, 10/24/2011,Radford Market,27599,1001 E Main St,Radford,VA
2 - Lynchburg,24502, 10/24/2011,La Fogata Mexican Restaurant,47331,1303A Enterprise Dr,Lynchburg,VA
5 - Southwest,24141-1720, 10/24/2011,Macados,40147,510 E Main St,Radford,VA
1 - Roanoke,24179-2604, 10/24/2011,Cleveland Mart,53613,528 E Cleveland Ave,Vinton,VA
1 - Roanoke,24179, 10/24/2011,Wilco # 711,13057,400 W Virginia Ave,Vinton,VA
5 - Southwest,24141, 10/24/2011,Spinnakers Restaurant,64325,1501 Tyler Ave,Radford,VA
2 - Lynchburg,24502, 10/24/2011,Macados,29978,3744 Candlers Mountain Rd,Lynchburg,VA
1 - Roanoke,24179-3526, 10/24/2011,El Rancho Viejo Mexican Restaurant,16675,525 Hardy Rd,Vinton,VA
2 - Lynchburg,24538, 10/24/2011,Village Market,32819,8907 Village Hwy,Concord,VA
1 - Roanoke,24112, 10/24/2011,Third Bay Cafe,49727,1163 Spruce St,Martinsville,VA
1 - Roanoke,24179, 10/24/2011,On the Run,68469,15720 Stewartsville Rd,Vinton,VA
5 - Southwest,24084-4412, 10/24/2011,Dublin Handy Mart,42171,4625 Cleburne Blvd,Dublin,VA
3 - Charlottesville/Staunton,22902, 10/24/2011,Omni Charlottesville Hotel,34663,235 W Main St,Charlottesville,VA
2 - Lynchburg,24588-9672, 10/24/2011,Lesters Market,75902,Red House Rd State Route 615,Rustburg,VA
1 - Roanoke,24012, 10/24/2011,460 Road House Bar & Grill,48426,1020 Orange Ave NE,Roanoke,VA
1 - Roanoke,24012, 10/24/2011,Raceway 929,35541,1021 Orange Ave NE,Roanoke,VA
2 - Lynchburg,24588, 10/24/2011,Long Mountain Grocery,38404,21 Red House Rd,Rustburg,VA
2 - Lynchburg,24588, 10/24/2011,Rustburg Mini Mart,64629,462 Village Hwy,Rustburg,VA
1 - Roanoke,24012-6394, 10/24/2011,Daves Restaurant,42494,2968 Orange Ave NE,Roanoke,VA
1 - Roanoke,24012-6334, 10/24/2011,Apple Market 403,70560,3348 Orange Ave NE,Roanoke,VA
1 - Roanoke,24012, 10/24/2011,Famous Anthonys,2645,3737 Challenger Ave,Roanoke,VA
1 - Roanoke,24012, 10/24/2011,Mathew Discount Tobacco,68640,3745 Challenger Ave,Roanoke,VA
1 - Roanoke,24012-6856, 10/24/2011,Sals Italian Restaurant,65343,3940 Valley Gateway Blvd,Roanoke,VA
5 - Southwest,24084, 10/24/2011,Wal Mart Supercenter # 1652,46812,5225 Alexander Rd,Dublin,VA
2 - Lynchburg,24517-1167, 10/24/2011,Franks Pizza,55690,105 Clarion Rd Ste 2,Altavista,VA
5 - Southwest,24324, 10/24/2011,Conny Food Mart,75988,4086 Kirby Rd,Draper,VA
2 - Lynchburg,24588-2707, 10/24/2011,Foster Convenience,41063,1788 Calohan Rd,Rustburg,VA
6 - Richmond/FBurg,22401, 10/25/2011,Asia Bistro,44888,3140 Cowan Blvd,Fredericksburg,VA
6 - Richmond/FBurg,22401, 10/25/2011,Sunset Thai,45123,1885 Carl D Silver Pkwy,Fredericksburg,VA
6 - Richmond/FBurg,22401, 10/25/2011,Asia Bistro,44888,3140 Cowan Blvd,Fredericksburg,VA
6 - Richmond/FBurg,22401, 10/25/2011,Shoppers Club  47,76760,1320 Carl D Silver Pkwy,Fredericksburg,VA
1 - Roanoke,24179, 10/25/2011,Teaberrys Cafe,64169,129 E Cleveland Ave,Vinton,VA
1 - Roanoke,24014-2204, 10/25/2011,Bobs Shell 76,11442,3630 Franklin Rd SW,Roanoke,VA
1 - Roanoke,24014-3044, 10/25/2011,The Great 611 Steak Company,46238,3830 Franklin Rd SW,Roanoke,VA
6 - Richmond/FBurg,22554-1542, 10/25/2011,Main Street Grill and Bar,41826,315 Garrisonville Rd Ste 108,Stafford,VA
1 - Roanoke,24015-3201, 10/25/2011,Pizza Hut # 4564,62444,683 Brandon Ave SW,Roanoke,VA
1 - Roanoke,24015-3121, 10/25/2011,The Roanoker,6078,2522 Colonial Ave SW,Roanoke,VA
6 - Richmond/FBurg,22401-3114, 10/25/2011,Hanson Sunoco,38473,201 Jefferson Davis Hwy,Fredericksburg,VA
7 - Hampton,23837-2185, 10/25/2011,Food Lion 2111,34727,28344 Southampton Pkwy,Courtland,VA
6 - Richmond/FBurg,22401-4712, 10/25/2011,S Zaidi LLC,63977,801 William St,Fredericksburg,VA
6 - Richmond/FBurg,22401-4712, 10/25/2011,Express Food Mart,43642,811 William St,Fredericksburg,VA
1 - Roanoke,24014, 10/25/2011,Ballyhack Golf Club,64321,3609 Pitzer Rd,Roanoke,VA
6 - Richmond/FBurg,22408-4133, 10/25/2011,Powells Market & Quick Deli,56514,3602 Lafayette Blvd Ste 101,Fredericksburg,VA
7 - Hampton,23837, 10/25/2011,7 Eleven Store 19701 A,67806,23138 Main St,Courtland,VA
6 - Richmond/FBurg,22553-1915, 10/25/2011,CVS Pharmacy # 3997,67347,9767 Courthouse Rd,Spotsylvania,VA
1 - Roanoke,24012, 10/25/2011,OCharleys 292,7127,4765 Valley View Blvd NW,Roanoke,VA
7 - Hampton,23851, 10/25/2011,Farm Fresh # 674,51419,1459 Armory Dr,Franklin,VA
6 - Richmond/FBurg,22407-1611, 10/25/2011,7 Eleven Store 20560 D,68161,10501 Courthouse Rd,Fredericksburg,VA
1 - Roanoke,24012, 10/25/2011,Red Robin Americas Gourmet Burgers & Spirits,43038,4802 Valley View Blvd NW,Roanoke,VA
6 - Richmond/FBurg,23224, 10/25/2011,Fas Mart # 86,26056,5200 Hull Street Rd,Richmond,VA
7 - Hampton,23851-2413, 10/25/2011,College Drive Exxon,16876,339 N College Dr,Franklin,VA
6 - Richmond/FBurg,22407, 10/25/2011,7 Eleven Store 32713 B,49449,12135 Gordon Rd,Fredericksburg,VA
1 - Roanoke,24012, 10/25/2011,Szechuan Restaurant,12617,1390 Townesquare Blvd,Roanoke,VA
6 - Richmond/FBurg,22407-7202, 10/25/2011,AMF Fredericksburg Lanes 142,52349,12100 Kilarney Dr,Fredericksburg,VA
1 - Roanoke,24012-2338, 10/25/2011,Pizza Hut # 4515,54968,1016 Hershberger Rd,Roanoke,VA
6 - Richmond/FBurg,23112, 10/25/2011,Don Pepe Mexican Resturant,51773,10902 Hull Street Rd,Midlothian,VA
6 - Richmond/FBurg,23112-3301, 10/25/2011,Giuseppes Pizza,40790,10173 Hull Street Rd,Midlothian,VA
7 - Hampton,23851, 10/25/2011,Express Deli Inc,51305,500 Pretlow St,Franklin,VA
7 - Hampton,23851-3916, 10/25/2011,Eagle Mart,13581,1397 Carrsville Hwy,Franklin,VA
6 - Richmond/FBurg,23112, 10/25/2011,Annas Pizza Inc,6794,11027 Hull Street Rd,Midlothian,VA
6 - Richmond/FBurg,23112-2055, 10/25/2011,Food Lion 1265,9895,13961 Hull Street Rd,Midlothian,VA
7 - Hampton,23487, 10/25/2011,Windsor C Store,64525,59 W Windsor Blvd,Windsor,VA
1 - Roanoke,24012, 10/25/2011,La Bodeguita Hispana,54647,5225 Williamson Rd,Roanoke,VA
7 - Hampton,23888-2959, 10/25/2011,Wakefield Convenience Store,47539,555 N County Dr,Wakefield,VA
6 - Richmond/FBurg,23113, 10/25/2011,Vino Market,57772,3730 Winterfield Rd Ste 300,Midlothian,VA
1 - Roanoke,24012-1538, 10/25/2011,Thunderbird Club,73451,5124 Hildebrand Rd NW,Roanoke,VA
1 - Roanoke,24012-1400, 10/25/2011,CT Mini Market,68652,5327 Williamson Rd Ste E,Roanoke,VA
1 - Roanoke,24012-1442, 10/25/2011,Clipper Food Mart,19010,5626 Williamson Rd,Roanoke,VA
1 - Roanoke,24012-2328, 10/25/2011,Second Alarm,63000,4608 Williamson Rd NW,Roanoke,VA
1 - Roanoke,24012-3328, 10/25/2011,7 Eleven Store 11974 A,69849,3602 Williamson Rd NW,Roanoke,VA
1 - Roanoke,24012-2332, 10/25/2011,Rock It Salon of Virginia,63636,4820 Williamson Rd NW,Roanoke,VA
7 - Hampton,23882, 10/25/2011,Youngs Inn,31116,1301 Lee Ave,Stony Creek,VA
1 - Roanoke,24015-2045, 10/25/2011,The Isaacs Restaurant,48438,1910 Memorial Ave SW,Roanoke,VA
6 - Richmond/FBurg,23234, 10/25/2011,Mexico Lindo Dream,52902,3900 Old Hopkins Rd Ste A,Richmond,VA
1 - Roanoke,24012-6252, 10/25/2011,Jersey Lily's Roadhouse Grill,6101,2843 Orange Ave NE,Roanoke,VA
2 - Lynchburg,24592, 10/26/2011,Fas Mart # 111,26097,2070 Philpott Rd,South Boston,VA
2 - Lynchburg,24592, 10/26/2011,Smileys Store,38993,6046 Bill Tuck Hwy,South Boston,VA
2 - Lynchburg,24589-3011, 10/26/2011,Clarks Self Service,29760,3041 Scottsburg Rd,Scottsburg,VA
2 - Lynchburg,24534, 10/26/2011,Billys Pure Station,65523,13164 James Hagood Hwy,Clover,VA
2 - Lynchburg,24577-3693, 10/26/2011,Four Forks Market,64114,1021 Stage Coach Rd,Nathalie,VA
2 - Lynchburg,24558-3167, 10/26/2011,Friendly Food Corner,67609,2216 Mountain Rd,Halifax,VA
2 - Lynchburg,24592-2425, 10/26/2011,Jiffy Food Store 9,3627,1537 Wilborn Ave,South Boston,VA
2 - Lynchburg,24592-4627, 10/26/2011,Cafe Peroni,56640,303 Main St,South Boston,VA
2 - Lynchburg,24520, 10/26/2011,Old Times LLC,67425,5013 Cluster Springs Rd,Alton,VA
8 - Chesapeake,23502-2425, 10/26/2011,Kangaroo Express # 3702,39970,1146 N Military Hwy,Norfolk,VA
8 - Chesapeake,23518-5543, 10/26/2011,PrimeTime Sports Bar & Grill,44106,3574 N Military Hwy,Norfolk,VA
1 - Roanoke,24171, 10/26/2011,Wal Mart Supercenter # 3770,41961,19265 Jeb Stuart Hwy,Stuart,VA
8 - Chesapeake,23505-3427, 10/26/2011,Tokyo Market,47690,7516 Granby St,Norfolk,VA
8 - Chesapeake,23505, 10/26/2011,Walgreens 05876,63155,115 W Little Creek Rd,Norfolk,VA
3 - Charlottesville/Staunton,22903-3009, 10/26/2011,Annas Italian Restaurant & Pizza 5,43198,115 Maury Ave,Charlottesville,VA
1 - Roanoke,24120-4084, 10/26/2011,Primland Resort,55361,4621 Busted Rock Rd,Meadows Of Dan,VA
1 - Roanoke,24083, 10/26/2011,Lil Cuccis Inc,75450,1396 Roanoke Rd,Daleville,VA
3 - Charlottesville/Staunton,22903-4834, 10/26/2011,The Virginia Company,28025,1047B Emmet St N,Charlottesville,VA
1 - Roanoke,24079-2507, 10/26/2011,J & J Market and Deli,56554,7081 Floyd Hwy N,Copper Hill,VA
3 - Charlottesville/Staunton,22903-2222, 10/26/2011,Quik Mart,63898,1207 Grady Ave,Charlottesville,VA
8 - Chesapeake,23454, 10/26/2011,Edible Thymes,68715,2224 Virginia Beach Blvd Ste 113,Virginia Beach,VA
1 - Roanoke,24380, 10/26/2011,Willis Village Mart,70259,5602 Floyd Hwy S,Willis,VA
1 - Roanoke,24179, 10/26/2011,Colonial Downs Food & Beverage,34786,1124 Vineyard Rd,Vinton,VA
6 - Richmond/FBurg,23832, 10/26/2011,Made In Asia,64526,7302 Hancock Village Dr,Chesterfield,VA
3 - Charlottesville/Staunton,22903-4421, 10/26/2011,Sticks Kebob Shop,12640,917A Preston Ave,Charlottesville,VA
1 - Roanoke,24091, 10/26/2011,Food Lion 2107,32678,350 W Main St,Floyd,VA
3 - Charlottesville/Staunton,22903-4538, 10/26/2011,Reids Super Save Market No 3,7583,600 Preston Ave,Charlottesville,VA
8 - Chesapeake,23517, 10/26/2011,Bay Food Mart,63656,2707 Granby St,Norfolk,VA
8 - Chesapeake,23454, 10/26/2011,The Memory Center Virginia Beach,53257,1853 Old Donation Pkwy,Virginia Beach,VA
3 - Charlottesville/Staunton,22903-2606, 10/26/2011,Michaels Bistro,57644,1427 University Ave,Charlottesville,VA
3 - Charlottesville/Staunton,22821, 10/26/2011,Dayton Mini Market,54278,237 Main St,Dayton,VA
3 - Charlottesville/Staunton,22903, 10/26/2011,St Maarten Cafe,48927,1400 Wertland St,Charlottesville,VA
6 - Richmond/FBurg,23832, 10/26/2011,CVS Pharamcy 1547,67397,6400 Centralia Rd,Chesterfield,VA
3 - Charlottesville/Staunton,22903-2605, 10/26/2011,Take It Away,28003,115 Elliewood Ave,Charlottesville,VA
3 - Charlottesville/Staunton,22903-2604, 10/26/2011,The Backyard,64900,20 Elliewood Ave,Charlottesville,VA
6 - Richmond/FBurg,23831-1457, 10/26/2011,Applebees Neighborhood Grill & Bar,50412,11900 Iron Bridge Rd,Chester,VA
