"FIPS"	"STATE"	"NAME"	"ID"	"VERSION"	"START_DATE"	"END_DATE"	"CREATION_OR_CHANGE"	"CITATION"	"START_N"	"END_N"	"DATASET"
"54025"	"WV"	"GREENBRIER (W. Va.)"	"wvs_greenbrier"	"2"	01 10 1789 0:00:00	30 04 1791 0:00:00	"GREENBRIER (W. Va.) lost to creation of KANAWHA (W. Va.)."	"(Hening, 12:670-672)"	17891001	17910430	"VA_AtlasHCB"
"51121"	"VA"	"MONTGOMERY"	"vas_montgomery"	"4"	01 10 1789 0:00:00	30 04 1790 0:00:00	"MONTGOMERY lost to creation of KANAWHA (W. Va.)."	"(Hening, 12:670-672)"	17891001	17900430	"VA_AtlasHCB"
"54039"	"WV"	"KANAWHA (W. Va.)"	"wvs_kanawha"	"1"	01 10 1789 0:00:00	04 12 1795 0:00:00	"KANAWHA (W. Va.) created by Virginia from GREENBRIER (W. Va.) and MONTGOMERY."	"(Hening, 12:670-672)"	17891001	17951204	"VA_AtlasHCB"
"54031"	"WV"	"HARDY (W. Va.)"	"wvs_hardy"	"3"	01 05 1788 0:00:00	13 02 1866 0:00:00	"HARDY (W. Va.) lost to creation of PENDLETON (W. Va.)."	"(Hening, 12:637-638)"	17880501	18660213	"VA_AtlasHCB"
"51165"	"VA"	"ROCKINGHAM"	"vas_rockingham"	"2"	01 05 1788 0:00:00	29 03 1831 0:00:00	"ROCKINGHAM lost to creation of PENDLETON (W. Va.)."	"(Hening, 12:637-638)"	17880501	18310329	"VA_AtlasHCB"
"54071"	"WV"	"PENDLETON (W. Va.)"	"wvs_pendleton"	"1"	01 05 1788 0:00:00	30 04 1791 0:00:00	"PENDLETON (W. Va.) created by Virginia from AUGUSTA, HARDY (W. Va.), and ROCKINGHAM."	"(Hening, 12:637-638)"	17880501	17910430	"VA_AtlasHCB"
"51015"	"VA"	"AUGUSTA"	"vas_augusta"	"8"	01 05 1788 0:00:00	30 04 1791 0:00:00	"AUGUSTA lost to creation of PENDLETON (W. Va.)."	"(Hening, 12:637-638)"	17880501	17910430	"VA_AtlasHCB"
"51025"	"VA"	"BRUNSWICK"	"vas_brunswick"	"7"	06 11 1787 0:00:00	31 12 2000 0:00:00	"BRUNSWICK lost to GREENSVILLE."	"(Hening, 12:596-597)"	17871106	20001231	"VA_AtlasHCB"
"51081"	"VA"	"GREENSVILLE"	"vas_greensville"	"2"	06 11 1787 0:00:00	03 01 1802 0:00:00	"GREENSVILLE gained from BRUNSWICK."	"(Hening, 12:596-597)"	17871106	18020103	"VA_AtlasHCB"
"54031"	"WV"	"HARDY (W. Va.)"	"wvs_hardy"	"2"	04 12 1787 0:00:00	30 04 1788 0:00:00	"HARDY (W. Va.) lost to HAMPSHIRE (W. Va.)."	"(Hening, 12:597)"	17871204	17880430	"VA_AtlasHCB"
"54027"	"WV"	"HAMPSHIRE (W. Va.)"	"wvs_hampshire"	"5"	04 12 1787 0:00:00	08 02 1820 0:00:00	"HAMPSHIRE (W. Va.) gained from HARDY (W. Va.)."	"(Hening, 12:597)"	17871204	18200208	"VA_AtlasHCB"
"54083"	"WV"	"RANDOLPH (W. Va.)"	"wvs_randolph"	"1"	01 05 1787 0:00:00	01 01 1802 0:00:00	"RANDOLPH (W. Va.) created by Virginia from HARRISON (W. Va.)."	"(Hening, 12:393-395)"	17870501	18020101	"VA_AtlasHCB"
"54033"	"WV"	"HARRISON (W. Va.)"	"wvs_harrison"	"2"	01 05 1787 0:00:00	30 04 1799 0:00:00	"HARRISON (W. Va.) lost to creation of RANDOLPH (W. Va.)."	"(Hening, 12:393-395)"	17870501	17990430	"VA_AtlasHCB"
"51067"	"VA"	"FRANKLIN"	"vas_franklin"	"1"	01 01 1786 0:00:00	30 09 1848 0:00:00	"FRANKLIN created from BEDFORD and HENRY."	"(Hening, 12:70-71)"	17860101	18480930	"VA_AtlasHCB"
"51123"	"VA"	"NANSEMOND (extinct)"	"vas_nansemond"	"6"	01 03 1786 0:00:00	30 09 1910 0:00:00	"NANSEMOND (extinct) lost to SOUTHAMPTON."	"(Hening, 12:69)"	17860301	19100930	"VA_AtlasHCB"
"51175"	"VA"	"SOUTHAMPTON"	"vas_southampton"	"2"	01 03 1786 0:00:00	21 12 1961 0:00:00	"SOUTHAMPTON gained from NANSEMOND (extinct)."	"(Hening, 12:69)"	17860301	19611221	"VA_AtlasHCB"
"51019"	"VA"	"BEDFORD"	"vas_bedford"	"4"	01 01 1786 0:00:00	31 12 1957 0:00:00	"BEDFORD lost to creation of FRANKLIN."	"(Hening, 12:70-71)"	17860101	19571231	"VA_AtlasHCB"
"54027"	"WV"	"HAMPSHIRE (W. Va.)"	"wvs_hampshire"	"4"	01 02 1786 0:00:00	03 12 1787 0:00:00	"HAMPSHIRE (W. Va.) lost to creation of HARDY (W. Va.)."	"(Hening, 12:86-88)"	17860201	17871203	"VA_AtlasHCB"
"54031"	"WV"	"HARDY (W. Va.)"	"wvs_hardy"	"1"	01 02 1786 0:00:00	03 12 1787 0:00:00	"HARDY (W. Va.) created by Virginia from HAMPSHIRE (W. Va.)."	"(Hening, 12:86-88)"	17860201	17871203	"VA_AtlasHCB"
"51089"	"VA"	"HENRY"	"vas_henry"	"2"	01 01 1786 0:00:00	31 05 1791 0:00:00	"HENRY lost to creation of FRANKLIN."	"(Hening, 12:70-71)"	17860101	17910531	"VA_AtlasHCB"
"51191"	"VA"	"WASHINGTON"	"vas_washington"	"3"	01 05 1786 0:00:00	23 11 1814 0:00:00	"WASHINGTON lost to creation of RUSSELL."	"(Hening, 12:110-111)"	17860501	18141123	"VA_AtlasHCB"
"21067"	"KY"	"FAYETTE (Ky.)"	"kys_fayette"	"2"	01 05 1786 0:00:00	30 04 1789 0:00:00	"FAYETTE (Ky.) lost to creation of BOURBON (Ky)."	"(Hening, 12:89-91)"	17860501	17890430	"VA_AtlasHCB"
"21017"	"KY"	"BOURBON (Ky.)"	"kys_bourbon"	"1"	01 05 1786 0:00:00	30 04 1789 0:00:00	"BOURBON (Ky.) created by Virginia from FAYETTE (Ky.)."	"(Hening, 12:89-91)"	17860501	17890430	"VA_AtlasHCB"
"21151"	"KY"	"MADISON (Ky.)"	"kys_madison"	"1"	01 08 1786 0:00:00	31 05 1792 0:00:00	"MADISON (Ky.) created by Virginia from LINCOLN (Ky.)."	"(Hening, 12:118-120)"	17860801	17920531	"VA_AtlasHCB"
"21137"	"KY"	"LINCOLN (Ky.)"	"kys_lincoln"	"2"	01 08 1786 0:00:00	31 05 1792 0:00:00	"LINCOLN (Ky.) lost to creation of MADISON (Ky.) and MERCER (Ky.)."	"(Hening, 12:118-120)"	17860801	17920531	"VA_AtlasHCB"
"51167"	"VA"	"RUSSELL"	"vas_russell"	"1"	01 05 1786 0:00:00	12 05 1793 0:00:00	"RUSSELL created from WASHINGTON."	"(Hening, 12:110-111)"	17860501	17930512	"VA_AtlasHCB"
"51163"	"VA"	"ROCKBRIDGE"	"vas_rockbridge"	"2"	31 10 1785 0:00:00	31 03 1888 0:00:00	"[October 1785] ROCKBRIDGE lost to BOTETOURT."	"(Hening, 12:74)"	17851031	18880331	"VA_AtlasHCB"
"21111"	"KY"	"JEFFERSON (Ky.)"	"kys_jefferson"	"2"	01 01 1785 0:00:00	31 05 1792 0:00:00	"JEFFERSON (Ky.) lost to creation of NELSON (Ky.)."	"(Hening, 11:469-470)"	17850101	17920531	"VA_AtlasHCB"
"54069"	"WV"	"OHIO (W. Va.)"	"wvs_ohio"	"3"	31 10 1785 0:00:00	30 04 1797 0:00:00	"[October 1785] OHIO (W. Va.) gained all of YOHOGANIA; YOHOGANIA County eliminated."	"(Hening, 12:114)"	17851031	17970430	"VA_AtlasHCB"
"21179"	"KY"	"NELSON (Ky.)"	"kys_nelson"	"1"	01 01 1785 0:00:00	31 05 1792 0:00:00	"NELSON (Ky.) created by Virginia from JEFFERSON (Ky.)."	"(Hening, 11:469-470)"	17850101	17920531	"VA_AtlasHCB"
"51023"	"VA"	"BOTETOURT"	"vas_botetourt"	"4"	31 10 1785 0:00:00	30 04 1790 0:00:00	"[October 1785] BOTETOURT gained from ROCKBRIDGE."	"(Hening, 12:74)"	17851031	17900430	"VA_AtlasHCB"
"54061"	"WV"	"MONONGALIA (W. Va.)"	"wvs_monongalia"	"4"	20 07 1784 0:00:00	31 12 1799 0:00:00	"MONONGALIA (W. Va.) lost to creation of HARRISON (W. Va.)."	"(Hening, 11:366-368)"	17840720	17991231	"VA_AtlasHCB"
"54033"	"WV"	"HARRISON (W. Va.)"	"wvs_harrison"	"1"	20 07 1784 0:00:00	30 04 1787 0:00:00	"HARRISON (W. Va.) created by Virginia from MONONGALIA (W. Va.)."	"(Hening, 11:366-368)"	17840720	17870430	"VA_AtlasHCB"
"51019"	"VA"	"BEDFORD"	"vas_bedford"	"3"	01 02 1782 0:00:00	31 12 1785 0:00:00	"BEDFORD lost to creation of CAMPBELL."	"(Hening, 10:447-449)"	17820201	17851231	"VA_AtlasHCB"
"51031"	"VA"	"CAMPBELL"	"vas_campbell"	"1"	01 02 1782 0:00:00	30 04 1845 0:00:00	"CAMPBELL created from BEDFORD."	"(Hening, 10:447-449)"	17820201	18450430	"VA_AtlasHCB"
	"VA"	"YOHOGANIA (extinct)"	"vas_yohogania"	"2"	31 10 1780 0:00:00	30 10 1785 0:00:00	"[October 1780] YOHOGANIA (extinct) lost to WESTMORELAND (Pa.) when Pennsylvania regained effective jurisdiction of the Pittsburgh region from Virginia."	"(Crumrine, Boundary Controversy, 521-523; Van Zandt, 83)"	17801031	17851030	"VA_AtlasHCB"
"21137"	"KY"	"LINCOLN (Ky.)"	"kys_lincoln"	"1"	01 11 1780 0:00:00	31 07 1786 0:00:00	"LINCOLN (Ky.) created by Virginia from KENTUCKY (extinct)."	"(Hening, 10:315-317)"	17801101	17860731	"VA_AtlasHCB"
"21111"	"KY"	"JEFFERSON (Ky.)"	"kys_jefferson"	"1"	01 11 1780 0:00:00	31 12 1784 0:00:00	"JEFFERSON (Ky.) created by Virginia from KENTUCKY (extinct)."	"(Hening, 10:315-317)"	17801101	17841231	"VA_AtlasHCB"
"21067"	"KY"	"FAYETTE (Ky.)"	"kys_fayette"	"1"	01 11 1780 0:00:00	30 04 1786 0:00:00	"FAYETTE (Ky.) created by Virginia from KENTUCKY (extinct)."	"(Hening, 10:315-317)"	17801101	17860430	"VA_AtlasHCB"
"54069"	"WV"	"OHIO (W. Va.)"	"wvs_ohio"	"2"	31 10 1780 0:00:00	30 10 1785 0:00:00	"[October 1780] OHIO (W. Va.) lost to WESTMORELAND (Pa.) when Pennsylvania regained effective jurisdiction of the Pittsburgh region from Virginia."	"(Crumrine, Boundary Controversy, 521-523; Van Zandt, 83)"	17801031	17851030	"VA_AtlasHCB"
"51015"	"VA"	"AUGUSTA"	"vas_augusta"	"7"	31 10 1780 0:00:00	30 04 1788 0:00:00	"[October 1780] AUGUSTA lost to MONONGALIA (W. Va.)."	"(Hening, 10:351)"	17801031	17880430	"VA_AtlasHCB"
"54061"	"WV"	"MONONGALIA (W. Va.)"	"wvs_monongalia"	"3"	31 10 1780 0:00:00	19 07 1784 0:00:00	"[October 1780] MONONGALIA (W. Va.) gained from AUGUSTA, lost to WESTMORELAND (Pa.) when Pennsylvania regained effective jurisdiction of the Pittsburgh region from Virginia."	"(Hening, 10:351; Crumrine, Boundary Controversy, 521-523; Van Zandt, 83)"	17801031	17840719	"VA_AtlasHCB"
"54061"	"WV"	"MONONGALIA (W. Va.)"	"wvs_monongalia"	"2"	31 05 1779 0:00:00	30 10 1780 0:00:00	"[May 1779] MONONGALIA (W. Va.) gained from AUGUSTA."	"(Hening, 10:114)"	17790531	17801030	"VA_AtlasHCB"
"51015"	"VA"	"AUGUSTA"	"vas_augusta"	"6"	31 05 1779 0:00:00	30 10 1780 0:00:00	"[May 1779] AUGUSTA lost to MONONGALIA (W. Va.)."	"(Hening, 10:114)"	17790531	17801030	"VA_AtlasHCB"
"51099"	"VA"	"KING GEORGE"	"vas_kinggeorge"	"4"	20 03 1778 0:00:00	31 12 2000 0:00:00	"KING GEORGE exchanged with WESTMORELAND."	"(Hening, 9:432)"	17780320	20001231	"VA_AtlasHCB"
"51193"	"VA"	"WESTMORELAND"	"vas_westmoreland"	"3"	20 03 1778 0:00:00	31 12 2000 0:00:00	"WESTMORELAND exchanged with KING GEORGE."	"(Hening, 9:432)"	17780320	20001231	"VA_AtlasHCB"
"51049"	"VA"	"CUMBERLAND"	"vas_cumberland"	"3"	31 10 1778 0:00:00	31 12 2000 0:00:00	"[October 1778] CUMBERLAND gained from BUCKINGHAM."	"(Hening, 9:559)"	17781031	20001231	"VA_AtlasHCB"
"51029"	"VA"	"BUCKINGHAM"	"vas_buckingham"	"2"	31 10 1778 0:00:00	30 04 1845 0:00:00	"[October 1778] BUCKINGHAM lost to CUMBERLAND."	"(Hening, 9:559)"	17781031	18450430	"VA_AtlasHCB"
"51163"	"VA"	"ROCKBRIDGE"	"vas_rockbridge"	"1"	01 03 1778 0:00:00	30 10 1785 0:00:00	"ROCKBRIDGE created from AUGUSTA and BOTETOURT."	"(Hening, 9:420-424)"	17780301	17851030	"VA_AtlasHCB"
"54027"	"WV"	"HAMPSHIRE (W. Va.)"	"wvs_hampshire"	"3"	01 03 1778 0:00:00	31 01 1786 0:00:00	"HAMPSHIRE (W. Va.) gained from AUGUSTA."	"(Hening, 9:420-424)"	17780301	17860131	"VA_AtlasHCB"
"51165"	"VA"	"ROCKINGHAM"	"vas_rockingham"	"1"	01 03 1778 0:00:00	30 04 1788 0:00:00	"ROCKINGHAM created from AUGUSTA."	"(Hening, 9:420-424)"	17780301	17880430	"VA_AtlasHCB"
"51121"	"VA"	"MONTGOMERY"	"vas_montgomery"	"3"	01 03 1778 0:00:00	30 09 1789 0:00:00	"MONTGOMERY lost to creation of GREENBRIER (W. Va.)."	"(Hening, 9:420-424)"	17780301	17890930	"VA_AtlasHCB"
	"VA"	"ILLINOIS (extinct)"	"vas_illinois"	"1"	09 12 1778 0:00:00	29 02 1784 0:00:00	"ILLINOIS (extinct) created by Virginia. Encompassed all territory claimed by Virginia since 1609 east of the Mississippi River and north and west of the Ohio River, including all of present Illinois, Indiana, Michigan, Ohio, Wisconsin, and part of Minnesota."	"(Hening, 9:552-555, 10:303-304; Robinson, 55)"	17781209	17840229	"VA_AtlasHCB"
"51015"	"VA"	"AUGUSTA"	"vas_augusta"	"5"	01 03 1778 0:00:00	30 05 1779 0:00:00	"AUGUSTA lost to creation of ROCKBRIDGE and ROCKINGHAM, and lost to HAMPSHIRE (W. Va.)."	"(Hening, 9:420-424)"	17780301	17790530	"VA_AtlasHCB"
"54025"	"WV"	"GREENBRIER (W. Va.)"	"wvs_greenbrier"	"1"	01 03 1778 0:00:00	30 09 1789 0:00:00	"GREENBRIER (W. Va.) created by Virginia from BOTETOURT and MONTGOMERY."	"(Hening, 9:420-424)"	17780301	17890930	"VA_AtlasHCB"
"51023"	"VA"	"BOTETOURT"	"vas_botetourt"	"3"	01 03 1778 0:00:00	30 10 1785 0:00:00	"BOTETOURT lost to creation of GREENBRIER (W. Va.) and ROCKBRIDGE."	"(Hening, 9:420-424)"	17780301	17851030	"VA_AtlasHCB"
"51065"	"VA"	"FLUVANNA"	"vas_fluvanna"	"1"	01 07 1777 0:00:00	31 12 2000 0:00:00	"FLUVANNA created from ALBEMARLE."	"(Hening, 9:325-327)"	17770701	20001231	"VA_AtlasHCB"
"51111"	"VA"	"LUNENBURG"	"vas_lunenburg"	"6"	01 10 1777 0:00:00	31 12 2000 0:00:00	"LUNENBURG gained from CHARLOTTE."	"(Hening, 9:327)"	17771001	20001231	"VA_AtlasHCB"
"51003"	"VA"	"ALBEMARLE"	"vas_albemarle"	"4"	01 07 1777 0:00:00	09 07 1902 0:00:00	"ALBEMARLE lost to creation of FLUVANNA."	"(Hening, 9:325-327)"	17770701	19020709	"VA_AtlasHCB"
"51049"	"VA"	"CUMBERLAND"	"vas_cumberland"	"2"	01 07 1777 0:00:00	30 10 1778 0:00:00	"CUMBERLAND lost to creation of POWHATAN."	"(Hening, 9:322-325)"	17770701	17781030	"VA_AtlasHCB"
"51145"	"VA"	"POWHATAN"	"vas_powhatan"	"1"	01 07 1777 0:00:00	15 03 1850 0:00:00	"POWHATAN created from CUMBERLAND."	"(Hening, 9:322-325)"	17770701	18500315	"VA_AtlasHCB"
"51099"	"VA"	"KING GEORGE"	"vas_kinggeorge"	"3"	01 01 1777 0:00:00	19 03 1778 0:00:00	"KING GEORGE exchanged with STAFFORD."	"(Hening, 9:244-245)"	17770101	17780319	"VA_AtlasHCB"
"51121"	"VA"	"MONTGOMERY"	"vas_montgomery"	"2"	01 09 1777 0:00:00	28 02 1778 0:00:00	"MONTGOMERY exchanged with WASHINGTON."	"(Hening, 9:330-331)"	17770901	17780228	"VA_AtlasHCB"
"51191"	"VA"	"WASHINGTON"	"vas_washington"	"2"	01 09 1777 0:00:00	30 04 1786 0:00:00	"WASHINGTON exchanged with MONTGOMERY."	"(Hening, 9:330-331)"	17770901	17860430	"VA_AtlasHCB"
"51037"	"VA"	"CHARLOTTE"	"vas_charlotte"	"2"	01 10 1777 0:00:00	30 04 1845 0:00:00	"CHARLOTTE lost to LUNENBURG."	"(Hening, 9:327)"	17771001	18450430	"VA_AtlasHCB"
"51179"	"VA"	"STAFFORD"	"vas_stafford"	"3"	01 01 1777 0:00:00	31 12 2000 0:00:00	"STAFFORD exchanged with KING GEORGE."	"(Hening, 9:244-245)"	17770101	20001231	"VA_AtlasHCB"
"51143"	"VA"	"PITTSYLVANIA"	"vas_pittsylvania"	"2"	31 12 1776 0:00:00	09 07 1902 0:00:00	"PITTSYLVANIA lost to creation of HENRY."	"(Hening, 9:241-242)"	17761231	19020709	"VA_AtlasHCB"
	"VA"	"KENTUCKY (extinct)"	"vas_kentucky"	"1"	31 12 1776 0:00:00	31 10 1780 0:00:00	"KENTUCKY (extinct) created by Virginia from FINCASTLE (extinct); KENTUCKY County encompassed all of the present state of Kentucky."	"(Hening, 9:257-261)"	17761231	17801031	"VA_AtlasHCB"
"51089"	"VA"	"HENRY"	"vas_henry"	"1"	31 12 1776 0:00:00	31 12 1785 0:00:00	"HENRY created from PITTSYLVANIA."	"(Hening, 9:241-242)"	17761231	17851231	"VA_AtlasHCB"
"54027"	"WV"	"HAMPSHIRE (W. Va.)"	"wvs_hampshire"	"2"	08 11 1776 0:00:00	28 02 1778 0:00:00	"HAMPSHIRE (W. Va.) gained from West Augusta District, lost to creation of MONONGALIA (W. Va.)."	"(Cappon, Petchenik, and Long, 93; Hening, 9:262-274)"	17761108	17780228	"VA_AtlasHCB"
"51191"	"VA"	"WASHINGTON"	"vas_washington"	"1"	31 12 1776 0:00:00	31 08 1777 0:00:00	"WASHINGTON created from FINCASTLE (extinct). Settlers in Carters Valley and the North Holston area of present Tennessee believed they were located in Virginia and put themselves under the authority of WASHINGTON when FINCASTLE was eliminated on this date."	"(Hening, 9:257-261)"	17761231	17770831	"VA_AtlasHCB"
"54061"	"WV"	"MONONGALIA (W. Va.)"	"wvs_monongalia"	"1"	08 11 1776 0:00:00	30 05 1779 0:00:00	"MONONGALIA (W. Va.) created by Virginia from West Augusta District and HAMPSHIRE (W. Va.); MONONGALIA overlapped territory claimed by Pennsylvania."	"(Cappon, Petchenik, and Long, 93; Hening, 9:262-274)"	17761108	17790530	"VA_AtlasHCB"
	"VA"	"YOHOGANIA (extinct)"	"vas_yohogania"	"1"	08 11 1776 0:00:00	30 10 1780 0:00:00	"YOHOGANIA (extinct) created by Virginia from West Augusta District; YOHOGANIA overlapped territory claimed by Pennsylvania."	"(Cappon, Petchenik, and Long, 93; Hening, 9:262-274)"	17761108	17801030	"VA_AtlasHCB"
"51121"	"VA"	"MONTGOMERY"	"vas_montgomery"	"1"	31 12 1776 0:00:00	31 08 1777 0:00:00	"MONTGOMERY created from FINCASTLE (extinct)."	"(Hening, 9:257-261)"	17761231	17770831	"VA_AtlasHCB"
"54069"	"WV"	"OHIO (W. Va.)"	"wvs_ohio"	"1"	08 11 1776 0:00:00	30 10 1780 0:00:00	"OHIO (W. Va.) created by Virginia from West Augusta District; overlapped territory claimed by Pennsylvania."	"(Cappon, Petchenik, and Long, 93; Hening, 9:262-274)"	17761108	17801030	"VA_AtlasHCB"
	"VA"	"West Augusta District (extinct)"	"vas_westaugustadistrict"	"1"	11 10 1773 0:00:00	07 11 1776 0:00:00	"West Augusta District (extinct) created by Virginia from AUGUSTA to provide jurisdiction over the Pittsburgh region in present Pennsylvania. Boundaries were not specified at the time (described in detail in 1776 when the District was replaced by three new counties) but were obviously meant to cover the area around the head of the Ohio River that Virginia claimed was within its 1609 charter limits and west of Pennsylvania's western limit. This extension of Virginia's jurisdiction conflicted with Pennsylvania, which in February 1773 had created WESTMORELAND County for the region. At this time, Pennsylvania had actual control of the territory."	"(Abernethy, 94)"	17731011	17761107	"VA_AtlasHCB"
"51015"	"VA"	"AUGUSTA"	"vas_augusta"	"4"	11 10 1773 0:00:00	28 02 1778 0:00:00	"AUGUSTA lost to creation of West Augusta District (extinct) in present Pennsylvania."	"(Abernethy, 94)"	17731011	17780228	"VA_AtlasHCB"
	"VA"	"NEW NORFOLK (extinct)"	"vas_newnorfolk"	"1"	31 12 1636 0:00:00	30 12 1637 0:00:00	"[1636] NEW NORFOLK (extinct) created from ELIZABETH CITY (extinct)."	"(Robinson, 62, 85-86)"	16361231	16371230	"VA_AtlasHCB"
"51123"	"VA"	"UPPER NORFOLK"	"vas_nansemond"	"1"	31 12 1637 0:00:00	30 12 1642 0:00:00	"[1637] UPPER NORFOLK (later NANSEMOND, extinct) created from NEW NORFOLK; NEW NORFOLK County eliminated."	"(Robinson, 59, 70, 85)"	16371231	16421230	"VA_AtlasHCB"
	"VA"	"LOWER NORFOLK (extinct)"	"vas_lowernorfolk"	"1"	31 12 1637 0:00:00	15 05 1691 0:00:00	"[1637] LOWER NORFOLK (extinct) created from NEW NORFOLK; NEW NORFOLK County eliminated."	"(Robinson, 59, 70, 85)"	16371231	16910515	"VA_AtlasHCB"
"51199"	"VA"	"YORK"	"vas_york"	"3"	31 12 1648 0:00:00	30 12 1651 0:00:00	"[1648] YORK lost to creation of NORTHUMBERLAND."	"(Hening, 1:294n., 352, 362; Robinson, 63, 86)"	16481231	16511230	"VA_AtlasHCB"
"51133"	"VA"	"NORTHUMBERLAND"	"vas_northumberland"	"1"	31 12 1648 0:00:00	30 12 1651 0:00:00	"[1648] NORTHUMBERLAND created from YORK."	"(Hening, 1:294n., 352, 362; Robinson, 63, 86)"	16481231	16511230	"VA_AtlasHCB"
"51073"	"VA"	"GLOUCESTER"	"vas_gloucester"	"1"	31 12 1651 0:00:00	30 04 1791 0:00:00	"[1651] GLOUCESTER created from YORK."	"(Hening, 1:371n.; Robinson, 51, 79)"	16511231	17910430	"VA_AtlasHCB"
"51199"	"VA"	"YORK"	"vas_york"	"4"	31 12 1651 0:00:00	30 12 1654 0:00:00	"[1651] YORK lost to creation of GLOUCESTER and LANCASTER."	"(Hening, 1:371n., 374; Robinson, 51, 57, 79, 82-83)"	16511231	16541230	"VA_AtlasHCB"
"51133"	"VA"	"NORTHUMBERLAND"	"vas_northumberland"	"2"	31 12 1651 0:00:00	30 12 1653 0:00:00	"[1651] NORTHUMBERLAND lost to creation of LANCASTER."	"(Hening, 1:374; Robinson, 57, 82-83)"	16511231	16531230	"VA_AtlasHCB"
"51103"	"VA"	"LANCASTER"	"vas_lancaster"	"1"	31 12 1651 0:00:00	10 12 1656 0:00:00	"[1651] LANCASTER created from NORTHUMBERLAND and YORK."	"(Hening, 1:374; Robinson, 57, 82-83)"	16511231	16561210	"VA_AtlasHCB"
"51181"	"VA"	"SURRY"	"vas_surry"	"1"	31 12 1652 0:00:00	30 10 1723 0:00:00	"[1652] SURRY created from JAMES CITY."	"(Hening, 1:373n.; Robinson, 68, 87)"	16521231	17231030	"VA_AtlasHCB"
"51095"	"VA"	"JAMES CITY"	"vas_jamescity"	"2"	31 12 1652 0:00:00	31 12 1720 0:00:00	"[1652] JAMES CITY lost to creation of SURRY."	"(Hening, 1:373n.; Robinson, 68, 87)"	16521231	17201231	"VA_AtlasHCB"
"51133"	"VA"	"NORTHUMBERLAND"	"vas_northumberland"	"3"	31 12 1653 0:00:00	31 12 2000 0:00:00	"[1653] NORTHUMBERLAND lost to creation of WESTMORELAND."	"(Hening, 1:381; Robinson, 71)"	16531231	20001231	"VA_AtlasHCB"
"51193"	"VA"	"WESTMORELAND"	"vas_westmoreland"	"1"	31 12 1653 0:00:00	30 12 1664 0:00:00	"[1653] WESTMORELAND created from NORTHUMBERLAND."	"(Hening, 1:381; Robinson, 71)"	16531231	16641230	"VA_AtlasHCB"
"51093"	"VA"	"ISLE OF WIGHT"	"vas_isleofwight"	"8"	13 03 1772 0:00:00	31 12 2000 0:00:00	"ISLE OF WIGHT gained from NANSEMOND (extinct)."	"(Hening, 8:602-603)"	17720313	20001231	"VA_AtlasHCB"
"51123"	"VA"	"NANSEMOND (extinct)"	"vas_nansemond"	"5"	13 03 1772 0:00:00	28 02 1786 0:00:00	"NANSEMOND (extinct) lost to ISLE OF WIGHT."	"(Hening, 8:602-603)"	17720313	17860228	"VA_AtlasHCB"
"54003"	"WV"	"BERKELEY (W. Va.)"	"wvs_berkeley"	"1"	15 05 1772 0:00:00	25 10 1801 0:00:00	"BERKELEY (W. Va.) created by Virginia from FREDERICK."	"(Hening, 8:597-599)"	17720515	18011025	"VA_AtlasHCB"
"51171"	"VA"	"DUNMORE"	"vas_shenandoah"	"1"	15 05 1772 0:00:00	31 01 1778 0:00:00	"DUNMORE (now SHENANDOAH) created from FREDERICK."	"(Hening, 8:597-599)"	17720515	17780131	"VA_AtlasHCB"
"51069"	"VA"	"FREDERICK"	"vas_frederick"	"3"	15 05 1772 0:00:00	07 03 1836 0:00:00	"FREDERICK lost to creation of BERKELEY (W. Va.) and DUNMORE (now SHENANDOAH)."	"(Hening, 8:597-599)"	17720515	18360307	"VA_AtlasHCB"
	"VA"	"FINCASTLE (extinct)"	"vas_fincastle"	"1"	01 12 1772 0:00:00	30 12 1776 0:00:00	"FINCASTLE (extinct) created from BOTETOURT."	"(Hening, 8:600-601)"	17721201	17761230	"VA_AtlasHCB"
"51023"	"VA"	"BOTETOURT"	"vas_botetourt"	"2"	01 12 1772 0:00:00	28 02 1778 0:00:00	"BOTETOURT lost to creation of FINCASTLE (extinct)."	"(Hening, 8:600-601)"	17721201	17780228	"VA_AtlasHCB"
"51015"	"VA"	"AUGUSTA"	"vas_augusta"	"3"	31 01 1770 0:00:00	10 10 1773 0:00:00	"AUGUSTA lost to creation of BOTETOURT."	"(Hening, 8:395-398)"	17700131	17731010	"VA_AtlasHCB"
"51023"	"VA"	"BOTETOURT"	"vas_botetourt"	"1"	31 01 1770 0:00:00	30 11 1772 0:00:00	"BOTETOURT created from AUGUSTA."	"(Hening, 8:395-398)"	17700131	17721130	"VA_AtlasHCB"
"51123"	"VA"	"NANSEMOND (extinct)"	"vas_nansemond"	"4"	15 12 1769 0:00:00	12 03 1772 0:00:00	"NANSEMOND (extinct) lost to ISLE OF WIGHT."	"(Hening, 8:405-406)"	17691215	17720312	"VA_AtlasHCB"
"51093"	"VA"	"ISLE OF WIGHT"	"vas_isleofwight"	"7"	15 12 1769 0:00:00	12 03 1772 0:00:00	"ISLE OF WIGHT gained from NANSEMOND (extinct)."	"(Hening, 8:405-406)"	17691215	17720312	"VA_AtlasHCB"
