REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
8 - Chesapeake,23320-8337, 11/14/2012,Capo Pizza,79749,1320 Kempsville Rd Ste 101,Chesapeake,VA
6 - Richmond,23112-6245, 11/14/2012,El Paso Restaurant,69498,13245 Rittenhouse Dr,Midlothian,VA
8 - Chesapeake,23320-3610, 11/14/2012,Butts Station Pit Stop,62578,536 Kempsville Rd,Chesapeake,VA
6 - Richmond,23112, 11/14/2012,Zheng Garden Restaurant,42037,6928 Woodlake Commons Loop,Midlothian,VA
8 - Chesapeake,23320-3002, 11/14/2012,VA071 Texaco Corner Mart,33455,1488 Butts Station Rd,Chesapeake,VA
8 - Chesapeake,23322-4044, 11/14/2012,La Familia Mexican Restaurant #2,79008,1464 Mount Pleasant Rd,Chesapeake,VA
1 - Roanoke,24121, 11/14/2012,Portside Grill & Bar,66203,3619 Airport Rd,Moneta,VA
8 - Chesapeake,23322, 11/14/2012,Walgreens 11213,63178,201 Hanbury Rd E,Chesapeake,VA
8 - Chesapeake,23322-5309, 11/14/2012,Pattys Place,47479,321B Johnstown Rd,Chesapeake,VA
3 - Charlottesville/Staunton,22611-1528, 11/14/2012,Market Basket,47961,611 E Main St,Berryville,VA
1 - Roanoke,24121-5756, 11/14/2012,Tuscan Tavern Pasta & Grill,61436,16483 Moneta Rd Ste A,Moneta,VA
1 - Roanoke,24121, 11/14/2012,Drift In Sunoco,47052,16463 Moneta Rd,Moneta,VA
8 - Chesapeake,23322, 11/14/2012,Yu Mi Sushi Inc,47781,940 Cedar Rd Ste 111,Chesapeake,VA
3 - Charlottesville/Staunton,20135, 11/14/2012,Horse Shoe Curve Restaurant,45316,1162 Pine Grove Rd,Bluemont,VA
6 - Richmond,23221-3504, 11/14/2012,Babes Steak House,30610,3166 W Cary St,Richmond,VA
8 - Chesapeake,23455-2713, 11/14/2012,Walgreens # 07133,63345,4768 Shore Dr,Virginia Beach,VA
8 - Chesapeake,23322, 11/14/2012,Cedar Mart,78718,1229 Cedar Rd,Chesapeake,VA
1 - Roanoke,24121, 11/14/2012,Lago Pizza,51187,14600 Moneta Rd Ste 1,Moneta,VA
8 - Chesapeake,23455, 11/14/2012,Toulas Pizza,68841,4640 Shore Drive,Virginia Beach,VA
3 - Charlottesville/Staunton,22611-1014, 11/14/2012,340 Quick Mart,40738,304 N Buckmarsh St,Berryville,VA
8 - Chesapeake,23320, 11/14/2012,Food Lion 889,9786,910 Great Bridge Blvd,Chesapeake,VA
1 - Roanoke,24121, 11/14/2012,Diamond Hill General Store,57291,1017 Diamond Hill Rd,Moneta,VA
8 - Chesapeake,23455-4055, 11/14/2012,Cinco de Mayo,68548,1716 Pleasure House Rd,Virginia Beach,VA
3 - Charlottesville/Staunton,22611, 11/14/2012,7 Eleven Store 34006 A,64197,10929 Harry Byrd Hwy,Berryville,VA
6 - Richmond,23219, 11/14/2012,River City Diner,41651,7 N 17th St,Richmond,VA
8 - Chesapeake,23462, 11/14/2012,Sheltons Big Grill,63708,309 Aragona Blvd Ste 113,Virginia Beach,VA
8 - Chesapeake,23322-5224, 11/14/2012,El Toro Loco,17530,146 Battlefield Blvd S,Chesapeake,VA
8 - Chesapeake,23322-5314, 11/14/2012,Chesapeake Pizza,26525,424 Battlefield Blvd S,Chesapeake,VA
8 - Chesapeake,23322-2211, 11/14/2012,Little Earles Supermarket,46938,2632 Battlefield Blvd S,Chesapeake,VA
8 - Chesapeake,23322-5462, 11/14/2012,Food Lion 374,9677,717 Battlefield Blvd S,Chesapeake,VA
8 - Chesapeake,23452, 11/14/2012,Darios Pizza,68371,4239 Holland Rd Ste 720,Virginia Beach,VA
6 - Richmond,23112, 11/14/2012,Bonefish Grill,30389,6081 Harbour Park Dr,Midlothian,VA
1 - Roanoke,24523, 11/14/2012,Bedford Social Club,38836,124 S Bridge St,Bedford,VA
8 - Chesapeake,23452-4224, 11/14/2012,CVS Pharmacy 3052,79903,310 S Rosemont Rd,Virginia Beach,VA
8 - Chesapeake,23452-6600, 11/14/2012,Jr Market 10,8426,483 S Lynnhaven Rd,Virginia Beach,VA
6 - Richmond,23112, 11/14/2012,Shogun Japenese Steak and Sushi Restaurant,44985,7020 Woodlake Commons Loop,Midlothian,VA
1 - Roanoke,24211, 11/14/2012,Lakeway Speed Mart,23354,1151 Cummings St,Abingdon,VA
3 - Charlottesville/Staunton,22664-1451, 11/14/2012,Shenandoah Express Mart,78680,203 S Main St,Woodstock,VA
8 - Chesapeake,23452-6326, 11/14/2012,7 Eleven Store 2514 20474 H,23783,900A Lynnhaven Pkwy,Virginia Beach,VA
8 - Chesapeake,23452-7277, 11/14/2012,Moes Southwest Grill,40904,869 Lynnhaven Pkwy Ste 101,Virginia Beach,VA
8 - Chesapeake,23518-1820, 11/14/2012,East Beach Sandwich Company,69712,4500 Pretty Lake Ave # 106,Norfolk,VA
8 - Chesapeake,23452, 11/14/2012,Cheeseburger in Paradise,62604,739 Lynnhaven Pkwy Ste 200,Virginia Beach,VA
6 - Richmond,23220-4528, 11/14/2012,Rowland Fine Dining,67,2132 W Main St,Richmond,VA
8 - Chesapeake,23452, 11/14/2012,Uno Chicago Grill,27459,1005 Lynnhaven Mall Loop,Virginia Beach,VA
1 - Roanoke,24210-3220, 11/14/2012,Los Arcos Mexican Restaurant,73621,414 Cummings St,Abingdon,VA
6 - Richmond,23832, 11/14/2012,LongHorn Steakhouse # 5342,56884,14500 Hancock Village St,Chesterfield,VA
6 - Richmond,23832, 11/14/2012,Made In Asia,64526,7302 Hancock Village Dr,Chesterfield,VA
6 - Richmond,23219-1701, 11/14/2012,Mama Js,62795,415 N 1st St,Richmond,VA
1 - Roanoke,24260, 11/14/2012,FasMart # 443,49265,25 Fords Creek Rd,Honaker,VA
8 - Chesapeake,23456, 11/14/2012,Black Angus Grille,47291,2500 Tournament Dr,Virginia Beach,VA
6 - Richmond,23113-6416, 11/14/2012,Luckys Salisbury,34860,14051 Steeplestone Dr,Midlothian,VA
6 - Richmond,23223-7262, 11/14/2012,Wonderland,34836,1727 E Main St,Richmond,VA
8 - Chesapeake,23320-1707, 11/14/2012,Domo Sushi Restaurant,19454,109 Gainsborough Sq,Chesapeake,VA
8 - Chesapeake,23456, 11/14/2012,Virginia Beach Field House,65599,2157 Landstown Rd,Virginia Beach,VA
1 - Roanoke,24266, 11/14/2012,Black Diamond #25,14527,941 E Main St,Lebanon,VA
1 - Roanoke,24210-4739, 11/14/2012,Moon Dog Brick Oven,68876,1099 Ole Berry Rd,Abingdon,VA
1 - Roanoke,24266, 11/14/2012,El Campesino Mexican Restaurant,30990,791 Regional Park Rd,Lebanon,VA
1 - Roanoke,24266-3658, 11/14/2012,Applebees Neighborhood Grill & Bar,67384,89 Elliott St,Lebanon,VA
1 - Roanoke,24202-4301, 11/14/2012,Target Store T 2308,47948,16600 Highlands Center Blvd,Bristol,VA
8 - Chesapeake,23451, 11/14/2012,33rd Street Cafe,51166,3301 Atlantic Ave,Virginia Beach,VA
1 - Roanoke,24202, 11/14/2012,Mellow Mushroom,69828,3500 Lee Hwy,Bristol,VA
8 - Chesapeake,23451, 11/14/2012,Sheraton Oceanfront,58105,3501 Atlantic Ave,Virginia Beach,VA
1 - Roanoke,24202, 11/14/2012,El Patio Mexican Grill,42562,3124 Lee Hwy Ste 10,Bristol,VA
8 - Chesapeake,23452-4873, 11/14/2012,Rainbow Cactus Company,76587,3472 Holland Rd Ste 3476,Virginia Beach,VA
1 - Roanoke,24210, 11/14/2012,Walgreens # 09948,63204,668 W Main St,Abingdon,VA
8 - Chesapeake,23451-3902, 11/14/2012,Nicks Hospitality Restaurant,52312,508 Laskin Rd,Virginia Beach,VA
1 - Roanoke,24202-5527, 11/14/2012,Kobe Restaurant Inc,11069,1131 Old Airport Rd,Bristol,VA
1 - Roanoke,24202-5985, 11/14/2012,Logans Roadhouse Restaurant,11983,3174 Linden Dr,Bristol,VA
1 - Roanoke,24210-8471, 11/14/2012,FasMart # 417,49226,16085 Porterfield Hwy,Abingdon,VA
1 - Roanoke,24202, 11/14/2012,Red Lobster #6317,39907,3167 Linden Dr,Bristol,VA
8 - Chesapeake,23462, 11/14/2012,Acapulco Latin Steak House,9216,470 Newtown Rd,Virginia Beach,VA
5 - Fredericksburg,23111, 11/14/2012,Target Store T 1968,45162,7235 Bell Creek Rd,Mechanicsville,VA
8 - Chesapeake,23451, 11/14/2012,La Bella Italia Bakery & Deli,73322,1065 Laskin Rd Ste 105,Virginia Beach,VA
5 - Fredericksburg,23111, 11/14/2012,Buffalo Wild Wings Grill & Bar,48263,7230 Bell Creek Rd,Mechanicsville,VA
8 - Chesapeake,23451, 11/14/2012,Otani Japanese Steak House,68638,1532 Laskin Rd,Virginia Beach,VA
5 - Fredericksburg,23111, 11/14/2012,Dash Food Mart,38341,7119 Mechanicsville Tpke,Mechanicsville,VA
1 - Roanoke,24201-3170, 11/14/2012,FasMart # 444,49266,2581 King Mill Pike,Bristol,VA
8 - Chesapeake,23451-7501, 11/14/2012,Rite Aid # 11266,77029,1624 Laskin Rd Ste 750,Virginia Beach,VA
8 - Chesapeake,23451-1533, 11/14/2012,7 Eleven Store 2514 18184 B,67804,2256 Red Tide Rd,Virginia Beach,VA
8 - Chesapeake,23451-1211, 11/14/2012,Shorebreak Pizza Sports and Billiards,52703,2941 Shore Dr,Virginia Beach,VA
1 - Roanoke,24210, 11/14/2012,Trail Cafe LLC,64456,128 Pecan St S E,Abingdon,VA
1 - Roanoke,24210, 11/14/2012,128 Pecan,80057,128 Pecan St,Abingdon,VA
8 - Chesapeake,23451, 11/14/2012,CP Shuckers,34782,3232 Shore Dr,Virginia Beach,VA
1 - Roanoke,24201, 11/14/2012,Roadrunner Market 185,61672,1501 Lee Hwy,Bristol,VA
8 - Chesapeake,23451-6133, 11/14/2012,Moes Southwest Grill,57694,737 First Colonial Rd Ste 204,Virginia Beach,VA
5 - Fredericksburg,23111-3246, 11/14/2012,Fas Mart # 26,26129,6675 Cold Harbor Rd,Mechanicsville,VA
5 - Fredericksburg,23111-3246, 11/14/2012,7 Eleven Store 2516 15935 H,8825,6689 Cold Harbor Rd,Mechanicsville,VA
8 - Chesapeake,23454, 11/14/2012,Garrisons Bar and Grill,47872,401 N Great Neck Rd,Virginia Beach,VA
1 - Roanoke,24210, 11/14/2012,Big Johns #2,38679,543 W Main St,Abingdon,VA
8 - Chesapeake,23454-4503, 11/14/2012,Total Wine & More,79762,1744 Laskin Rd,Virginia Beach,VA
5 - Fredericksburg,23116, 11/14/2012,7 Eleven Store 32357 A,64867,8316 Meadowbridge Rd,Mechanicsville,VA
1 - Roanoke,24201-3802, 11/14/2012,Tokyo Japanese Steakhouse,71598,28 Commonwealth Ave,Bristol,VA
1 - Roanoke,24201, 11/14/2012,Brooklyn Cafe Inc,6406,2125 Euclid Ave,Bristol,VA
5 - Fredericksburg,23116, 11/14/2012,Zheng Restaurant,58080,9363 Atlee Rd Ste 2103,Mechanicsville,VA
1 - Roanoke,24212-0867, 11/14/2012,Barter Theatre,80006,PO Box 867,Abingdon,VA
1 - Roanoke,24201, 11/14/2012,Food City # 821,79085,1320 Euclid Ave,Bristol,VA
1 - Roanoke,24210, 11/14/2012,Los Arcos Mexican Restaurant,38283,909 W Main St,Abingdon,VA
1 - Roanoke,24211, 11/14/2012,Glenrochie Country Club,67603,200 Clubhouse Dr,Abingdon,VA
8 - Chesapeake,23451, 11/14/2012,Shogun Japanese Steakhouse and Sushi Bar,51011,550 First Colonial Rd,Virginia Beach,VA
8 - Chesapeake,23451, 11/14/2012,Food Lion 171,9625,1340 N Great Neck Rd Ste 1220,Virginia Beach,VA
1 - Roanoke,24202, 11/14/2012,Clear Creek Golf Club,14837,732 Harleywood Rd,Bristol,VA
8 - Chesapeake,23454, 11/14/2012,Yamato Steak House,36499,1340 N Great Neck Rd Ste 1212,Virginia Beach,VA
1 - Roanoke,24340, 11/14/2012,Roadrunner Market 191,63235,906 E Main St,Abingdon,VA
1 - Roanoke,24210-3248, 11/14/2012,Big Kmart 3689,3057,300 Towne Center Dr,Abingdon,VA
1 - Roanoke,24210-3220, 11/14/2012,Kroger # 255,77987,466 Cummings St,Abingdon,VA
1 - Roanoke,24211-5850, 11/14/2012,Green Springs Grocery Inc,6217,22066 Green Spring Rd,Abingdon,VA
1 - Roanoke,24210-2945, 11/14/2012,Greenway Haven Party House,41051,361 Whites Mill Rd,Abingdon,VA
8 - Chesapeake,23452, 11/14/2012,Renaissance Room,61308,324 N Great Neck Rd,Virginia Beach,VA
8 - Chesapeake,23451, 11/14/2012,757 Crave LLC,69015,2100 Marina Shores Dr,Virginia Beach,VA
8 - Chesapeake,23451-2935, 11/14/2012,Seafood Harbor,8316,3208 Atlantic Ave,Virginia Beach,VA
8 - Chesapeake,23451, 11/15/2012,Virginia Beach Florist,69570,1554 Laskin Rd_x000D_Ste 102,Virginia Beach,VA
8 - Chesapeake,23451-1247, 11/15/2012,Famous Uncle Als,55923,3045 Shore Dr,Virginia Beach,VA
8 - Chesapeake,23310, 11/15/2012,The Complete Angler,32440,1 Marina Villages Cir,Cape Charles,VA
8 - Chesapeake,23310, 11/15/2012,Kings Creek Inn Inc,78873,3018 Bowden Lndg,Cape Charles,VA
8 - Chesapeake,23303, 11/15/2012,Wolffs Sandwich Shoppe,37833,9576 Atlantic Rd,Atlantic,VA
8 - Chesapeake,23336-2411, 11/15/2012,Wine Cheese & More Inc,30952,4103 Main St,Chincoteague Island,VA
8 - Chesapeake,23336, 11/15/2012,SWTC INC,56725,6758 Maddox Blvd,Chincoteague,VA
8 - Chesapeake,23336, 11/15/2012,Steves II Express,26971,6761 Maddox Blvd,Chincoteague,VA
8 - Chesapeake,23337, 11/15/2012,Royal Farms # 30,36431,33620 Chincoteague Rd,Wallops Island,VA
8 - Chesapeake,23407, 11/15/2012,Stuckeys,6843,14439 Lankford Hwy,Mappsville,VA
8 - Chesapeake,23480, 11/15/2012,Island House Restaurant,66684,17 Atlantic Ave,Wachapreague,VA
8 - Chesapeake,23420, 11/15/2012,Stop & Shop,64930,33212 Lankford Hwy,Painter,VA
8 - Chesapeake,23413, 11/15/2012,Fas Mart # 204,26103,7410 Lankfor Hwy,Nassawadox,VA
5 - Fredericksburg,23192, 11/16/2012,Bamboo Chinese Restaurant,46525,16601 Mountain Rd,Montpelier,VA
5 - Fredericksburg,23005-2314, 11/16/2012,Little Hunan Restaurant,35021,525 S Washington Hwy,Ashland,VA
5 - Fredericksburg,23005, 11/16/2012,Wawa Market,78435,10373 Sliding Hill Rd,Ashland,VA
8 - Chesapeake,23510-2612, 11/19/2012,7 Eleven Store 2551 39536 A,78472,1200 Monticello Ave,Norfolk,VA
8 - Chesapeake,23517-2112, 11/19/2012,Bangkok Garden,4511,339 W 21st St,Norfolk,VA
8 - Chesapeake,23517, 11/19/2012,A W Shucks,38384,2200 Colonial Ave Ste 14,Norfolk,VA
8 - Chesapeake,23507-1708, 11/19/2012,7 Eleven Store 2511 16672 H,12981,1115 Colonial Ave,Norfolk,VA
8 - Chesapeake,23517, 11/19/2012,YNOT Pizza,64037,1517 Colley Ave,Norfolk,VA
8 - Chesapeake,23517-1017, 11/19/2012,7 Eleven Store 2511 33533 A,57416,1088 W 26th St,Norfolk,VA
8 - Chesapeake,23508-1822, 11/19/2012,7 Eleven Store 2511 19345 A,67906,4720 Hampton Blvd,Norfolk,VA
8 - Chesapeake,23508-2625, 11/19/2012,7 Eleven Store 24641 A,79650,3805 Colley Ave,Norfolk,VA
8 - Chesapeake,23464-6802, 11/19/2012,7 Eleven Store 2514 23090 A,66681,1869 Kempsville Rd,Virginia Beach,VA
8 - Chesapeake,23452, 11/19/2012,Starz Restaurant & Lounge,7138,4020 Bonney Rd Ste 113,Virginia Beach,VA
8 - Chesapeake,23452, 11/19/2012,Sav A Ton,26963,3996 Bonney Rd,Virginia Beach,VA
8 - Chesapeake,23452, 11/19/2012,LAs,59525,3845 Bonney Rd Ste 104 106,Virginia Beach,VA
8 - Chesapeake,23452-3404, 11/19/2012,Mi Casita Mexican Rest,56960,3600 Bonney Rd,Virginia Beach,VA
8 - Chesapeake,23462, 11/19/2012,7 Eleven Store 39177 A,29809,4464 Princess Anne Rd,Virginia Beach,VA
8 - Chesapeake,23462, 11/19/2012,Rite Aid # 11272,5444,5300 Princess Anne Rd,Virginia Beach,VA
8 - Chesapeake,23462-3224, 11/19/2012,Rite Aid # 4872,1521,5795 Princess Anne Rd,Virginia Beach,VA
8 - Chesapeake,23462, 11/19/2012,Coastal Cafe,49129,5277 Princess Anne Rd,Virginia Beach,VA
8 - Chesapeake,23464, 11/19/2012,Jimmys Seafood & Steakhouse,52174,939 Providence Sq Shopping Ctr,Virginia Beach,VA
8 - Chesapeake,23464-5344, 11/19/2012,Kmart 3560,1529,1205 Fordham Dr,Virginia Beach,VA
8 - Chesapeake,23464, 11/19/2012,Walgreens # 09158,63195,5305 Indian River Rd,Virginia Beach,VA
8 - Chesapeake,23464-5200, 11/19/2012,7 Eleven Store 26156 B,58377,5664 Indian River Rd,Virginia Beach,VA
8 - Chesapeake,23464-6860, 11/19/2012,Kellys Tavern,39388,1830 Kempsville Rd Ste 101,Virginia Beach,VA
8 - Chesapeake,23464-8867, 11/19/2012,Wawa Food Market # 8618,52413,5048 Ferrell Pkwy,Virginia Beach,VA
8 - Chesapeake,23462, 11/19/2012,Mannino Italian Bistro,50351,4402 Princess Anne Rd Ste 107-108,Virginia Beach,VA
1 - Roanoke,24370-3190, 11/20/2012,Duncans,44715,6262 S Main St,Saltville,VA
1 - Roanoke,24361-3402, 11/20/2012,Dillows Shop N Wash Inc,73985,14200 Cedar Creek Rd,Meadowview,VA
1 - Roanoke,24236, 11/20/2012,Dots Inn,46840,338 Douglas Dr,Damascus,VA
1 - Roanoke,24211, 11/20/2012,Wideners Market,64179,16422 Jeb Stuart Hwy,Abingdon,VA
1 - Roanoke,24202, 11/20/2012,PJ & Tinys Country Store,48795,19115 Benhams Rd,Bristol,VA
1 - Roanoke,24210-2427, 11/20/2012,The Peppermill,74880,967 W Main St,Abingdon,VA
3 - Charlottesville/Staunton,22901, 12/04/2012,Royal Indian Restaurant,68264,155 Seminole Ct,Charlottesville,VA
3 - Charlottesville/Staunton,22901-1618, 12/04/2012,Guadalajara Mexican Restaurant,54858,395 Greenbrier Dr,Charlottesville,VA
3 - Charlottesville/Staunton,22901, 12/04/2012,Market Street Wineshop Uptown,12856,230 Shoppers World Ct,Charlottesville,VA
3 - Charlottesville/Staunton,22901-1144, 12/04/2012,Kroger 334,78004,1980 Rio Hill Ctr,Charlottesville,VA
3 - Charlottesville/Staunton,22901, 12/04/2012,Kyoto Japanese Rest,40740,1864 Rio Hill Ctr,Charlottesville,VA
3 - Charlottesville/Staunton,22901-8303, 12/04/2012,Rhetts River Grill and Raw Bar,14140,2335 Seminole Ln Ste 100,Charlottesville,VA
3 - Charlottesville/Staunton,22911, 12/04/2012,Riverside Lunch North Inc,38701,1770 Timberwood Pky Ste 109 110,Charlottesville,VA
3 - Charlottesville/Staunton,22911, 12/04/2012,El Jaripeo LLC,63010,1750 Timberwood Blvd,Charlottesville,VA
6 - Richmond,23860-6514, 12/04/2012,Livewires Restaurant & Lounge,39366,4108 Oaklawn Blvd,Hopewell,VA
3 - Charlottesville/Staunton,24590, 12/04/2012,Lucky Convenience Stores Inc,60546,305 Valley St,Scottsville,VA
3 - Charlottesville/Staunton,22911, 12/04/2012,Tip Top Restaurant,12255,1420 Richmond Rd,Charlottesville,VA
6 - Richmond,23219-4220, 12/04/2012,Lucky Buddha,35096,1421 E Cary St,Richmond,VA
3 - Charlottesville/Staunton,22901, 12/04/2012,Wilco 755,67774,1600 Seminole Trl,Charlottesville,VA
3 - Charlottesville/Staunton,22903-4537, 12/04/2012,Preston Avenue Shell,8881,601 Preston Ave,Charlottesville,VA
8 - Chesapeake,23462, 12/05/2012,The Imperial Palace,440,4878 Princess Anne Rd Ste 109,Virginia Beach,VA
8 - Chesapeake,23321-3329, 12/05/2012,Images Restaurant & Entertainment,57399,3940 Airline Blvd Ste 123,Chesapeake,VA
8 - Chesapeake,23321-2131, 12/05/2012,Outback Steakhouse 4759,57037,4312 Portsmouth Blvd,Chesapeake,VA
3 - Charlottesville/Staunton,22725, 12/13/2012,Prince Michel,39723,154 Winery Ln,Leon,VA
3 - Charlottesville/Staunton,22903, 12/13/2012,Tokyo Rose,38289,2171 Ivy Rd,Charlottesville,VA
4 - Alexandria,22193-4435, 12/13/2012,Mapledale BP,48463,13601 Mapledale Ave,Woodbridge,VA
4 - Alexandria,22192-6753, 12/13/2012,Old Bridge BP,43489,12576 Grand Targhee Dr,Woodbridge,VA
4 - Alexandria,22192-4238, 12/13/2012,Smoketown Exxon,45544,13505 Minnieville Rd,Woodbridge,VA
4 - Alexandria,20164-9326, 12/13/2012,In and Out Market,13117,22034 Shaw Rd Ste 104,Sterling,VA
3 - Charlottesville/Staunton,22901, 12/13/2012,Boars Head Inn,1559,Ednam Forest Ivy Rd Hwy 250,Charlottesville,VA
3 - Charlottesville/Staunton,22932-1528, 12/13/2012,Old Trail Golf Club,39072,5494 Golf Dr,Crozet,VA
3 - Charlottesville/Staunton,22932, 12/13/2012,Crozet Pizza,32269,2959 Three Notched Rd,Crozet,VA
3 - Charlottesville/Staunton,22903-4817, 12/13/2012,The Ivy Inn Restaurant,72638,2244 Old Ivy Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22903-4874, 12/13/2012,Cavalier Diner,68373,1403 Emmet St N,Charlottesville,VA
3 - Charlottesville/Staunton,22903-4838, 12/13/2012,Lord Hardwickes,73455,1248 Emmet St N,Charlottesville,VA
3 - Charlottesville/Staunton,22903-4874, 12/13/2012,Ming Dynasty Restaurant,45422,1417 Emmet St N,Charlottesville,VA
3 - Charlottesville/Staunton,22903-4810, 12/13/2012,Peter Chang China Grill,67633,2162 Barracks Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22903-2610, 12/13/2012,Cohns Corner,42674,1611 University Ave,Charlottesville,VA
3 - Charlottesville/Staunton,22903-2606, 12/13/2012,Michaels Bistro,57644,1427 University Ave,Charlottesville,VA
3 - Charlottesville/Staunton,22903, 12/13/2012,Revolutionary Soup,48386,104 14th St NW Ste 4,Charlottesville,VA
3 - Charlottesville/Staunton,22903, 12/13/2012,Asian Express,54226,909 W Main St Ste 102,Charlottesville,VA
3 - Charlottesville/Staunton,22911, 12/13/2012,Hilton Garden Inn Charlottesville,43878,1793 Richmond Rd,Charlottesville,VA
8 - Chesapeake,23456-3841, 01/07/2013,Red Barn Food Store,20191,2001 Indian River Rd,Virginia Beach,VA
3 - Charlottesville/Staunton,24562, 01/07/2013,Howardsville General Store & Trading,73465,3340 James River Rd,Howardsville,VA
6 - Richmond,23060, 01/07/2013,7 Eleven Store 32603 B,60042,11480 W Broad St,Glen Allen,VA
3 - Charlottesville/Staunton,22937, 01/07/2013,In & Out Market,54082,2724 Irish Rd,Esmont,VA
3 - Charlottesville/Staunton,22902, 01/07/2013,Pizza Bella,5096,32 Mill Creek Dr Ste 102,Charlottesville,VA
3 - Charlottesville/Staunton,22902-7145, 01/07/2013,Historic Michie Tavern General Store,39591,683 Thomas Jefferson Pkwy,Charlottesville,VA
3 - Charlottesville/Staunton,22911-9814, 01/07/2013,Monticello Gift Shop,38751,RR 13 Box PO,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 01/07/2013,The Cafe at Monticello,65964,970 Monticello Loop,Charlottesville,VA
3 - Charlottesville/Staunton,22947-1934, 01/07/2013,Cismont Market LLC,79174,5412 Louisa Rd,Keswick,VA
3 - Charlottesville/Staunton,22902, 01/07/2013,The Store,37131,1201 6th St SE,Charlottesville,VA
3 - Charlottesville/Staunton,22902-6256, 01/07/2013,Monticello Road BP,48644,1800 Monticello Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 01/07/2013,Oakhill Market and Deli,66507,675 Country Green Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22903, 01/07/2013,Java Dragon Coffee House,79105,923 Preston Ave Ste F,Charlottesville,VA
8 - Chesapeake,23464-6802, 01/08/2013,7 Eleven Store 2514 23090 A,66681,1869 Kempsville Rd,Virginia Beach,VA
3 - Charlottesville/Staunton,22902, 01/10/2013,Henrys Restaurant,29680,310 E Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 01/10/2013,Market Street Market Inc,62079,400 East Market St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 01/10/2013,Jefferson Theater,63822,110 E Main St,Charlottesville,VA
7 - Hampton,23434, 01/10/2013,Suffolk Sunoco,79301,2700 Godwin Blvd,Suffolk,VA
7 - Hampton,23314-3202, 01/10/2013,Bridges,69305,13162 Carrollton Blvd,Carrollton,VA
5 - Fredericksburg,23093-6518, 01/14/2013,Louisa BP,48642,450 East Main St,Louisa,VA
2 - Lynchburg,24541, 01/22/2013,Lawrence Distributing Co,42348,600 Old Mayfield Rd,Danville,VA
1 - Roanoke,24293-4311, 01/22/2013,Virginia Winery Distribution Co,51136,10439 N Reservoir Rd,Wise,VA
1 - Roanoke,24153-0700, 01/22/2013,Blue Ridge Beverage Co Inc,75904,PO Box 700,Salem,VA
1 - Roanoke,24153, 01/22/2013,Andes Importers,67792,1993 Salem Industrial Dr,Salem,VA
1 - Roanoke,24067-2442, 01/22/2013,Virginia Winery Distribution Co,79331,2120 Webster Corner Rd,Callaway,VA
6 - Richmond,23831-2316, 01/28/2013,Brass Monkeys Bar,75404,12211 Jefferson Davis Hwy,Chester,VA
7 - Hampton,23666, 01/31/2013,Happy Shopper,79274,1116 Big Bethel Rd,Hampton,VA
7 - Hampton,23608-2726, 01/31/2013,Super $5 Pizza & Food Mart,46369,384 Beechmont Dr,Newport News,VA
7 - Hampton,23883, 01/31/2013,Surry Quick Stop,57248,11965 Rolfe Hwy,Surry,VA
8 - Chesapeake,23464-3514, 02/02/2013,Smokers Choice Convenience and Tobacco,68549,6220 Indian River Rd Ste G,Virginia Beach,VA
8 - Chesapeake,23464-3801, 02/02/2013,VA 064 Gulf Corner Mart,33460,6029 Indian River Rd,Virginia Beach,VA
8 - Chesapeake,23464, 02/02/2013,Skymart # 102,42620,6016 Indian River Rd,Virginia Beach,VA
8 - Chesapeake,23464, 02/02/2013,Rite Aid # 11274,77061,1309 Fordham Dr,Virginia Beach,VA
8 - Chesapeake,23464, 02/02/2013,Food Lion 1333,9846,1920 Centerville Tpke,Virginia Beach,VA
8 - Chesapeake,23464, 02/02/2013,Harris Teeter # 350,51279,5060 Ferrell Pkwy,Virginia Beach,VA
8 - Chesapeake,23462, 02/02/2013,Holiday Food Store,66022,5301 Princess Anne Rd,Virginia Beach,VA
8 - Chesapeake,23462-3224, 02/02/2013,Rite Aid # 4872,1521,5795 Princess Anne Rd,Virginia Beach,VA
8 - Chesapeake,23462, 02/02/2013,Raceway/ Grand Trak,44126,5549 Virginia Beach Blvd,Virginia Beach,VA
8 - Chesapeake,23462, 02/02/2013,Mini Italia New York Pizzeria,59425,665 Newtown Rd,Virginia Beach,VA
8 - Chesapeake,23455, 02/02/2013,Farm Fresh Supermarket 816,78227,928 Diamond Springs Rd Ste 127,Virginia Beach,VA
8 - Chesapeake,23455, 02/02/2013,Secrets Restaurant Tavern,26461,928 Diamond Springs Rd Ste 117,Virginia Beach,VA
8 - Chesapeake,23455-6808, 02/02/2013,Cypress Point Country Club,58907,5340 Club Head Rd,Virginia Beach,VA
8 - Chesapeake,23455-5428, 02/02/2013,El Plaza Azteca Mexican Rest,7419,4501 Haygood Rd,Virginia Beach,VA
8 - Chesapeake,23462, 02/02/2013,Sakura Japanese Restaurant,54890,424 Newtown Rd,Virginia Beach,VA
