GEO.id,Id
HC04_EST_VC46,Foreign born; Born in Southern and Eastern Europe; Estimate; Average household size
HC04_MOE_VC46,Foreign born; Born in Southern and Eastern Europe; Margin of Error; Average household size
HC01_EST_VC47,Total; Estimate; Average family size
HC01_MOE_VC47,Total; Margin of Error; Average family size
HC02_EST_VC47,Foreign born; Born in Europe; Estimate; Average family size
HC02_MOE_VC47,Foreign born; Born in Europe; Margin of Error; Average family size
HC03_EST_VC47,Foreign born; Born in Northern and Western Europe; Estimate; Average family size
HC03_MOE_VC47,Foreign born; Born in Northern and Western Europe; Margin of Error; Average family size
HC04_EST_VC47,Foreign born; Born in Southern and Eastern Europe; Estimate; Average family size
HC04_MOE_VC47,Foreign born; Born in Southern and Eastern Europe; Margin of Error; Average family size
HC01_EST_VC51,Total; Estimate; MARITAL STATUS - Population 15 years and over
HC01_MOE_VC51,Total; Margin of Error; MARITAL STATUS - Population 15 years and over
HC02_EST_VC51,Foreign born; Born in Europe; Estimate; MARITAL STATUS - Population 15 years and over
HC02_MOE_VC51,Foreign born; Born in Europe; Margin of Error; MARITAL STATUS - Population 15 years and over
HC03_EST_VC51,Foreign born; Born in Northern and Western Europe; Estimate; MARITAL STATUS - Population 15 years and over
HC03_MOE_VC51,Foreign born; Born in Northern and Western Europe; Margin of Error; MARITAL STATUS - Population 15 years and over
HC04_EST_VC51,Foreign born; Born in Southern and Eastern Europe; Estimate; MARITAL STATUS - Population 15 years and over
HC04_MOE_VC51,Foreign born; Born in Southern and Eastern Europe; Margin of Error; MARITAL STATUS - Population 15 years and over
HC01_EST_VC52,Total; Estimate; MARITAL STATUS - Never married
HC01_MOE_VC52,Total; Margin of Error; MARITAL STATUS - Never married
HC02_EST_VC52,Foreign born; Born in Europe; Estimate; MARITAL STATUS - Never married
HC02_MOE_VC52,Foreign born; Born in Europe; Margin of Error; MARITAL STATUS - Never married
HC03_EST_VC52,Foreign born; Born in Northern and Western Europe; Estimate; MARITAL STATUS - Never married
HC03_MOE_VC52,Foreign born; Born in Northern and Western Europe; Margin of Error; MARITAL STATUS - Never married
HC04_EST_VC52,Foreign born; Born in Southern and Eastern Europe; Estimate; MARITAL STATUS - Never married
HC04_MOE_VC52,Foreign born; Born in Southern and Eastern Europe; Margin of Error; MARITAL STATUS - Never married
HC01_EST_VC53,"Total; Estimate; MARITAL STATUS - Now married, except separated"
HC01_MOE_VC53,"Total; Margin of Error; MARITAL STATUS - Now married, except separated"
HC02_EST_VC53,"Foreign born; Born in Europe; Estimate; MARITAL STATUS - Now married, except separated"
HC02_MOE_VC53,"Foreign born; Born in Europe; Margin of Error; MARITAL STATUS - Now married, except separated"
HC03_EST_VC53,"Foreign born; Born in Northern and Western Europe; Estimate; MARITAL STATUS - Now married, except separated"
HC03_MOE_VC53,"Foreign born; Born in Northern and Western Europe; Margin of Error; MARITAL STATUS - Now married, except separated"
HC04_EST_VC53,"Foreign born; Born in Southern and Eastern Europe; Estimate; MARITAL STATUS - Now married, except separated"
HC04_MOE_VC53,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; MARITAL STATUS - Now married, except separated"
HC01_EST_VC54,Total; Estimate; MARITAL STATUS - Divorced or separated
HC01_MOE_VC54,Total; Margin of Error; MARITAL STATUS - Divorced or separated
HC02_EST_VC54,Foreign born; Born in Europe; Estimate; MARITAL STATUS - Divorced or separated
HC02_MOE_VC54,Foreign born; Born in Europe; Margin of Error; MARITAL STATUS - Divorced or separated
HC03_EST_VC54,Foreign born; Born in Northern and Western Europe; Estimate; MARITAL STATUS - Divorced or separated
HC03_MOE_VC54,Foreign born; Born in Northern and Western Europe; Margin of Error; MARITAL STATUS - Divorced or separated
HC04_EST_VC54,Foreign born; Born in Southern and Eastern Europe; Estimate; MARITAL STATUS - Divorced or separated
HC04_MOE_VC54,Foreign born; Born in Southern and Eastern Europe; Margin of Error; MARITAL STATUS - Divorced or separated
HC01_EST_VC55,Total; Estimate; MARITAL STATUS - Widowed
HC01_MOE_VC55,Total; Margin of Error; MARITAL STATUS - Widowed
HC02_EST_VC55,Foreign born; Born in Europe; Estimate; MARITAL STATUS - Widowed
HC02_MOE_VC55,Foreign born; Born in Europe; Margin of Error; MARITAL STATUS - Widowed
HC03_EST_VC55,Foreign born; Born in Northern and Western Europe; Estimate; MARITAL STATUS - Widowed
HC03_MOE_VC55,Foreign born; Born in Northern and Western Europe; Margin of Error; MARITAL STATUS - Widowed
HC04_EST_VC55,Foreign born; Born in Southern and Eastern Europe; Estimate; MARITAL STATUS - Widowed
HC04_MOE_VC55,Foreign born; Born in Southern and Eastern Europe; Margin of Error; MARITAL STATUS - Widowed
HC01_EST_VC59,Total; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC01_MOE_VC59,Total; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC02_EST_VC59,Foreign born; Born in Europe; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC02_MOE_VC59,Foreign born; Born in Europe; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC03_EST_VC59,Foreign born; Born in Northern and Western Europe; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC03_MOE_VC59,Foreign born; Born in Northern and Western Europe; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC04_EST_VC59,Foreign born; Born in Southern and Eastern Europe; Estimate; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC04_MOE_VC59,Foreign born; Born in Southern and Eastern Europe; Margin of Error; SCHOOL ENROLLMENT - Population 3 years and over enrolled in school
HC01_EST_VC60,"Total; Estimate; SCHOOL ENROLLMENT - Nursery school, preschool"
HC01_MOE_VC60,"Total; Margin of Error; SCHOOL ENROLLMENT - Nursery school, preschool"
HC02_EST_VC60,"Foreign born; Born in Europe; Estimate; SCHOOL ENROLLMENT - Nursery school, preschool"
HC02_MOE_VC60,"Foreign born; Born in Europe; Margin of Error; SCHOOL ENROLLMENT - Nursery school, preschool"
HC03_EST_VC60,"Foreign born; Born in Northern and Western Europe; Estimate; SCHOOL ENROLLMENT - Nursery school, preschool"
HC03_MOE_VC60,"Foreign born; Born in Northern and Western Europe; Margin of Error; SCHOOL ENROLLMENT - Nursery school, preschool"
HC04_EST_VC60,"Foreign born; Born in Southern and Eastern Europe; Estimate; SCHOOL ENROLLMENT - Nursery school, preschool"
HC04_MOE_VC60,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; SCHOOL ENROLLMENT - Nursery school, preschool"
HC01_EST_VC61,Total; Estimate; SCHOOL ENROLLMENT - Elementary school (grades K-8)
HC01_MOE_VC61,Total; Margin of Error; SCHOOL ENROLLMENT - Elementary school (grades K-8)
HC02_EST_VC61,Foreign born; Born in Europe; Estimate; SCHOOL ENROLLMENT - Elementary school (grades K-8)
HC02_MOE_VC61,Foreign born; Born in Europe; Margin of Error; SCHOOL ENROLLMENT - Elementary school (grades K-8)
HC03_EST_VC61,Foreign born; Born in Northern and Western Europe; Estimate; SCHOOL ENROLLMENT - Elementary school (grades K-8)
HC03_MOE_VC61,Foreign born; Born in Northern and Western Europe; Margin of Error; SCHOOL ENROLLMENT - Elementary school (grades K-8)
HC04_EST_VC61,Foreign born; Born in Southern and Eastern Europe; Estimate; SCHOOL ENROLLMENT - Elementary school (grades K-8)
HC04_MOE_VC61,Foreign born; Born in Southern and Eastern Europe; Margin of Error; SCHOOL ENROLLMENT - Elementary school (grades K-8)
HC01_EST_VC62,Total; Estimate; SCHOOL ENROLLMENT - High school (grades 9-12)
HC01_MOE_VC62,Total; Margin of Error; SCHOOL ENROLLMENT - High school (grades 9-12)
HC02_EST_VC62,Foreign born; Born in Europe; Estimate; SCHOOL ENROLLMENT - High school (grades 9-12)
HC02_MOE_VC62,Foreign born; Born in Europe; Margin of Error; SCHOOL ENROLLMENT - High school (grades 9-12)
HC03_EST_VC62,Foreign born; Born in Northern and Western Europe; Estimate; SCHOOL ENROLLMENT - High school (grades 9-12)
HC03_MOE_VC62,Foreign born; Born in Northern and Western Europe; Margin of Error; SCHOOL ENROLLMENT - High school (grades 9-12)
HC04_EST_VC62,Foreign born; Born in Southern and Eastern Europe; Estimate; SCHOOL ENROLLMENT - High school (grades 9-12)
HC04_MOE_VC62,Foreign born; Born in Southern and Eastern Europe; Margin of Error; SCHOOL ENROLLMENT - High school (grades 9-12)
HC01_EST_VC63,Total; Estimate; SCHOOL ENROLLMENT - College or graduate school
HC01_MOE_VC63,Total; Margin of Error; SCHOOL ENROLLMENT - College or graduate school
HC02_EST_VC63,Foreign born; Born in Europe; Estimate; SCHOOL ENROLLMENT - College or graduate school
HC02_MOE_VC63,Foreign born; Born in Europe; Margin of Error; SCHOOL ENROLLMENT - College or graduate school
HC03_EST_VC63,Foreign born; Born in Northern and Western Europe; Estimate; SCHOOL ENROLLMENT - College or graduate school
HC03_MOE_VC63,Foreign born; Born in Northern and Western Europe; Margin of Error; SCHOOL ENROLLMENT - College or graduate school
HC04_EST_VC63,Foreign born; Born in Southern and Eastern Europe; Estimate; SCHOOL ENROLLMENT - College or graduate school
HC04_MOE_VC63,Foreign born; Born in Southern and Eastern Europe; Margin of Error; SCHOOL ENROLLMENT - College or graduate school
HC01_EST_VC67,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC01_MOE_VC67,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC02_EST_VC67,Foreign born; Born in Europe; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC02_MOE_VC67,Foreign born; Born in Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC03_EST_VC67,Foreign born; Born in Northern and Western Europe; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC03_MOE_VC67,Foreign born; Born in Northern and Western Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC04_EST_VC67,Foreign born; Born in Southern and Eastern Europe; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC04_MOE_VC67,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Population 25 years and over
HC01_EST_VC68,Total; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC01_MOE_VC68,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC02_EST_VC68,Foreign born; Born in Europe; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC02_MOE_VC68,Foreign born; Born in Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC03_EST_VC68,Foreign born; Born in Northern and Western Europe; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC03_MOE_VC68,Foreign born; Born in Northern and Western Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC04_EST_VC68,Foreign born; Born in Southern and Eastern Europe; Estimate; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC04_MOE_VC68,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Less than high school graduate
HC01_EST_VC69,Total; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC01_MOE_VC69,Total; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC02_EST_VC69,Foreign born; Born in Europe; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC02_MOE_VC69,Foreign born; Born in Europe; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC03_EST_VC69,Foreign born; Born in Northern and Western Europe; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC03_MOE_VC69,Foreign born; Born in Northern and Western Europe; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC04_EST_VC69,Foreign born; Born in Southern and Eastern Europe; Estimate; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC04_MOE_VC69,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EDUCATIONAL ATTAINMENT - High school graduate (includes equivalency)
HC01_EST_VC70,Total; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC01_MOE_VC70,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC02_EST_VC70,Foreign born; Born in Europe; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC02_MOE_VC70,Foreign born; Born in Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC03_EST_VC70,Foreign born; Born in Northern and Western Europe; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC03_MOE_VC70,Foreign born; Born in Northern and Western Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC04_EST_VC70,Foreign born; Born in Southern and Eastern Europe; Estimate; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC04_MOE_VC70,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Some college or associate's degree
HC01_EST_VC71,Total; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree
HC01_MOE_VC71,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree
HC02_EST_VC71,Foreign born; Born in Europe; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree
HC02_MOE_VC71,Foreign born; Born in Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree
HC03_EST_VC71,Foreign born; Born in Northern and Western Europe; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree
HC03_MOE_VC71,Foreign born; Born in Northern and Western Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree
HC04_EST_VC71,Foreign born; Born in Southern and Eastern Europe; Estimate; EDUCATIONAL ATTAINMENT - Bachelor's degree
HC04_MOE_VC71,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Bachelor's degree
HC01_EST_VC72,Total; Estimate; EDUCATIONAL ATTAINMENT - Graduate or professional degree
HC01_MOE_VC72,Total; Margin of Error; EDUCATIONAL ATTAINMENT - Graduate or professional degree
HC02_EST_VC72,Foreign born; Born in Europe; Estimate; EDUCATIONAL ATTAINMENT - Graduate or professional degree
HC02_MOE_VC72,Foreign born; Born in Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Graduate or professional degree
HC03_EST_VC72,Foreign born; Born in Northern and Western Europe; Estimate; EDUCATIONAL ATTAINMENT - Graduate or professional degree
HC03_MOE_VC72,Foreign born; Born in Northern and Western Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Graduate or professional degree
HC04_EST_VC72,Foreign born; Born in Southern and Eastern Europe; Estimate; EDUCATIONAL ATTAINMENT - Graduate or professional degree
HC04_MOE_VC72,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EDUCATIONAL ATTAINMENT - Graduate or professional degree
HC01_EST_VC76,Total; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC01_MOE_VC76,Total; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC02_EST_VC76,Foreign born; Born in Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC02_MOE_VC76,Foreign born; Born in Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC03_EST_VC76,Foreign born; Born in Northern and Western Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC03_MOE_VC76,Foreign born; Born in Northern and Western Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC04_EST_VC76,Foreign born; Born in Southern and Eastern Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC04_MOE_VC76,Foreign born; Born in Southern and Eastern Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - Population 5 years and over
HC01_EST_VC77,Total; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only
HC01_MOE_VC77,Total; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only
HC02_EST_VC77,Foreign born; Born in Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only
HC02_MOE_VC77,Foreign born; Born in Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only
HC03_EST_VC77,Foreign born; Born in Northern and Western Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only
HC03_MOE_VC77,Foreign born; Born in Northern and Western Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only
HC04_EST_VC77,Foreign born; Born in Southern and Eastern Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only
HC04_MOE_VC77,Foreign born; Born in Southern and Eastern Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only
HC01_EST_VC78,Total; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Language other than English
HC01_MOE_VC78,Total; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Language other than English
HC02_EST_VC78,Foreign born; Born in Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Language other than English
HC02_MOE_VC78,Foreign born; Born in Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Language other than English
HC03_EST_VC78,Foreign born; Born in Northern and Western Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Language other than English
HC03_MOE_VC78,Foreign born; Born in Northern and Western Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Language other than English
HC04_EST_VC78,Foreign born; Born in Southern and Eastern Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Language other than English
HC04_MOE_VC78,Foreign born; Born in Southern and Eastern Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Language other than English
HC01_EST_VC79,"Total; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Speak English less than ""very well"""
HC01_MOE_VC79,"Total; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Speak English less than ""very well"""
HC02_EST_VC79,"Foreign born; Born in Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Speak English less than ""very well"""
HC02_MOE_VC79,"Foreign born; Born in Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Speak English less than ""very well"""
HC03_EST_VC79,"Foreign born; Born in Northern and Western Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Speak English less than ""very well"""
HC03_MOE_VC79,"Foreign born; Born in Northern and Western Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Speak English less than ""very well"""
HC04_EST_VC79,"Foreign born; Born in Southern and Eastern Europe; Estimate; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Speak English less than ""very well"""
HC04_MOE_VC79,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH - English only - Speak English less than ""very well"""
HC01_EST_VC83,Total; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC01_MOE_VC83,Total; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC02_EST_VC83,Foreign born; Born in Europe; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC02_MOE_VC83,Foreign born; Born in Europe; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC03_EST_VC83,Foreign born; Born in Northern and Western Europe; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC03_MOE_VC83,Foreign born; Born in Northern and Western Europe; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC04_EST_VC83,Foreign born; Born in Southern and Eastern Europe; Estimate; EMPLOYMENT STATUS - Population 16 years and over
HC04_MOE_VC83,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EMPLOYMENT STATUS - Population 16 years and over
HC01_EST_VC84,Total; Estimate; EMPLOYMENT STATUS - In labor force
HC01_MOE_VC84,Total; Margin of Error; EMPLOYMENT STATUS - In labor force
HC02_EST_VC84,Foreign born; Born in Europe; Estimate; EMPLOYMENT STATUS - In labor force
HC02_MOE_VC84,Foreign born; Born in Europe; Margin of Error; EMPLOYMENT STATUS - In labor force
HC03_EST_VC84,Foreign born; Born in Northern and Western Europe; Estimate; EMPLOYMENT STATUS - In labor force
HC03_MOE_VC84,Foreign born; Born in Northern and Western Europe; Margin of Error; EMPLOYMENT STATUS - In labor force
HC04_EST_VC84,Foreign born; Born in Southern and Eastern Europe; Estimate; EMPLOYMENT STATUS - In labor force
HC04_MOE_VC84,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EMPLOYMENT STATUS - In labor force
HC01_EST_VC85,Total; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force
HC01_MOE_VC85,Total; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force
HC02_EST_VC85,Foreign born; Born in Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force
HC02_MOE_VC85,Foreign born; Born in Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force
HC03_EST_VC85,Foreign born; Born in Northern and Western Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force
HC03_MOE_VC85,Foreign born; Born in Northern and Western Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force
HC04_EST_VC85,Foreign born; Born in Southern and Eastern Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force
HC04_MOE_VC85,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force
HC01_EST_VC86,Total; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Employed
HC01_MOE_VC86,Total; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Employed
HC02_EST_VC86,Foreign born; Born in Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Employed
HC02_MOE_VC86,Foreign born; Born in Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Employed
HC03_EST_VC86,Foreign born; Born in Northern and Western Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Employed
HC03_MOE_VC86,Foreign born; Born in Northern and Western Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Employed
HC04_EST_VC86,Foreign born; Born in Southern and Eastern Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Employed
HC04_MOE_VC86,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Employed
HC01_EST_VC87,Total; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed
HC01_MOE_VC87,Total; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed
HC02_EST_VC87,Foreign born; Born in Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed
HC02_MOE_VC87,Foreign born; Born in Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed
HC03_EST_VC87,Foreign born; Born in Northern and Western Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed
HC03_MOE_VC87,Foreign born; Born in Northern and Western Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed
HC04_EST_VC87,Foreign born; Born in Southern and Eastern Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed
HC04_MOE_VC87,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed
HC01_EST_VC88,Total; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC01_MOE_VC88,Total; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC02_EST_VC88,Foreign born; Born in Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC02_MOE_VC88,Foreign born; Born in Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC03_EST_VC88,Foreign born; Born in Northern and Western Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC03_MOE_VC88,Foreign born; Born in Northern and Western Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC04_EST_VC88,Foreign born; Born in Southern and Eastern Europe; Estimate; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC04_MOE_VC88,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Civilian labor force - Unemployed - Percent of civilian labor force
HC01_EST_VC89,Total; Estimate; EMPLOYMENT STATUS - In labor force - Armed Forces
HC01_MOE_VC89,Total; Margin of Error; EMPLOYMENT STATUS - In labor force - Armed Forces
HC02_EST_VC89,Foreign born; Born in Europe; Estimate; EMPLOYMENT STATUS - In labor force - Armed Forces
HC02_MOE_VC89,Foreign born; Born in Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Armed Forces
HC03_EST_VC89,Foreign born; Born in Northern and Western Europe; Estimate; EMPLOYMENT STATUS - In labor force - Armed Forces
HC03_MOE_VC89,Foreign born; Born in Northern and Western Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Armed Forces
HC04_EST_VC89,Foreign born; Born in Southern and Eastern Europe; Estimate; EMPLOYMENT STATUS - In labor force - Armed Forces
HC04_MOE_VC89,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EMPLOYMENT STATUS - In labor force - Armed Forces
HC01_EST_VC90,Total; Estimate; EMPLOYMENT STATUS - Not in labor force
HC01_MOE_VC90,Total; Margin of Error; EMPLOYMENT STATUS - Not in labor force
HC02_EST_VC90,Foreign born; Born in Europe; Estimate; EMPLOYMENT STATUS - Not in labor force
HC02_MOE_VC90,Foreign born; Born in Europe; Margin of Error; EMPLOYMENT STATUS - Not in labor force
HC03_EST_VC90,Foreign born; Born in Northern and Western Europe; Estimate; EMPLOYMENT STATUS - Not in labor force
HC03_MOE_VC90,Foreign born; Born in Northern and Western Europe; Margin of Error; EMPLOYMENT STATUS - Not in labor force
HC04_EST_VC90,Foreign born; Born in Southern and Eastern Europe; Estimate; EMPLOYMENT STATUS - Not in labor force
HC04_MOE_VC90,Foreign born; Born in Southern and Eastern Europe; Margin of Error; EMPLOYMENT STATUS - Not in labor force
HC01_EST_VC92,Total; Estimate; Civilian employed population 16 years and over
HC01_MOE_VC92,Total; Margin of Error; Civilian employed population 16 years and over
