"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
Greene Co. Total,,,,1,,,,,61,62
Halifax Co.,Female,Volunteer,,3,,1,,,45,49
,Female Total,,,3,,1,,,45,49
,Male,Both,,,,,,,3,3
,,Paid,,2,,,,,9,11
,,Volunteer,,20,,1,3,,370,394
,Male Total,,,22,,1,3,,382,408
Halifax Co. Total,,,,25,,2,3,,427,457
Hampton,Female,Both,,,,,1,,1,2
,,Paid,,6,,,,,25,31
,,Volunteer,,4,1,,,1,22,28
,Female Total,,,10,1,,1,1,48,61
,Male,Both,,5,,,,,20,25
,,Paid,4,60,9,3,1,2,247,326
,,Volunteer,3,40,7,1,2,3,177,233
,Male Total,,7,105,16,4,3,5,444,584
Hampton Total,,,7,115,17,4,4,6,492,645
Hanover Co.,Female,Both,,,,,,,2,2
,,Paid,,,,,1,,7,8
,,Volunteer,,,,1,3,,51,55
,Female Total,,,,,1,4,,60,65
,Male,Both,1,,,,,,29,30
,,Paid,,1,,,2,,75,78
,,Volunteer,5,10,2,,20,,351,388
,Male Total,,6,11,2,,22,,455,496
Hanover Co. Total,,,6,11,2,1,26,,515,561
Harrisonburg,Female,Both,,,,,,,5,5
,,Paid,,,,,,,15,15
,,Volunteer,,,,,5,,30,35
,Female Total,,,,,,5,,50,55
,Male,Both,,,,,,,55,55
,,Paid,,15,,,5,,275,295
,,Volunteer,5,,10,,,5,150,170
,Male Total,,5,15,10,,5,5,480,520
Harrisonburg Total,,,5,15,10,,10,5,530,575
Henrico Co.,Female,Paid,,,,,,,10,10
,,Volunteer,,1,,,,,3,4
,Female Total,,,1,,,,,13,14
,Male,Both,,1,,,1,,18,20
,,Paid,1,27,2,1,3,1,415,450
,,Volunteer,1,3,,,,,23,27
,Male Total,,2,31,2,1,4,1,456,497
Henrico Co. Total,,,2,32,2,1,4,1,469,511
Henry Co.,Female,Both,,,,1,,,1,2
,,Paid,,,,,,,1,1
,,Volunteer,1,2,,,,,14,17
,Female Total,,1,2,,1,,,16,20
,Male,Both,,3,,,3,,7,13
,,Paid,,,1,,1,,10,12
,,Volunteer,,12,,,,,198,210
,Male Total,,,15,1,,4,,215,235
Henry Co. Total,,,1,17,1,1,4,,231,255
Highland Co.,Female,Volunteer,,,,,1,,4,5
,Female Total,,,,,,1,,4,5
,Male,Volunteer,,,,,,,31,31
,Male Total,,,,,,,,31,31
Highland Co. Total,,,,,,,1,,35,36
Hopewell,Male,Both,,,,,,,4,4
,,Paid,,6,,,1,,33,40
Source: VDFP - FSTRS,,,Page 8 of 18,Page 8 of 18,,,,,as of March 2006,as of March 2006
"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
,,Volunteer,,,,,,,2,2
,Male Total,,,6,,,1,,39,46
Hopewell Total,,,,6,,,1,,39,46
Isle of Wight Co.,Female,Volunteer,,,,,1,,18,19
,Female Total,,,,,,1,,18,19
,Male,Both,,,,,1,,7,8
,,Paid,,1,,,,,3,4
,,Volunteer,,17,3,,2,,168,190
,Male Total,,,18,3,,3,,178,202
Isle of Wight Co. Total,,,,18,3,,4,,196,221
James City Co.,Female,Both,,,,,1,,,1
,,Paid,,1,,,1,,9,11
,,Volunteer,,,,1,,,9,10
,Female Total,,,1,,1,2,,18,22
,Male,Both,,,,,3,,15,18
,,Paid,,6,,1,4,,64,75
,,Volunteer,,2,,,,,42,44
,Male Total,,,8,,1,7,,121,137
James City Co. Total,,,,9,,2,9,,139,159
King & Queen Co.,Female,Volunteer,,,,,,,1,1
,Female Total,,,,,,,,1,1
,Male,Volunteer,,,,,,,15,15
,Male Total,,,,,,,,15,15
King & Queen Co. Total,,,,,,,,,16,16
King George Co.,Female,Paid,,,,,,,4,4
,,Volunteer,,2,,,,,20,22
,Female Total,,,2,,,,,24,26
,Male,Both,,,,,,,16,16
,,Paid,,1,,,,,33,34
,,Volunteer,,1,2,,2,,108,113
,Male Total,,,2,2,,2,,157,163
King George Co. Total,,,,4,2,,2,,181,189
King William Co.,Female,Volunteer,,1,,,1,,16,18
,Female Total,,,1,,,1,,16,18
,Male,Both,,,,,,,2,2
,,Volunteer,,3,,1,4,,58,66
,Male Total,,,3,,1,4,,60,68
King William Co. Total,,,,4,,1,5,,76,86
Lancaster Co.,Female,Volunteer,,,,,,,7,7
,Female Total,,,,,,,,7,7
,Male,Both,,,,,,,1,1
,,Paid,,,,,,,7,7
,,Volunteer,,,,,,1,89,90
,Male Total,,,,,,,1,97,98
Lancaster Co. Total,,,,,,,,1,104,105
Lee Co.,Female,Volunteer,,,,,,,12,12
,Female Total,,,,,,,,12,12
,Male,Volunteer,1,3,,,,,127,131
,Male Total,,1,3,,,,,127,131
Lee Co. Total,,,1,3,,,,,139,143
Lexington,Female,Volunteer,,1,,,,,3,4
,Female Total,,,1,,,,,3,4
,Male,Paid,,,,,,,1,1
,,Volunteer,,4,,,1,,37,42
,Male Total,,,4,,,1,,38,43
Lexington Total,,,,5,,,1,,41,47
Lexington City,Female,Volunteer,,,,,,,1,1
,Female Total,,,,,,,,1,1
Lexington City Total,,,,,,,,,1,1
Source: VDFP - FSTRS,,,Page 9 of 18,Page 9 of 18,,,,,as of March 2006,as of March 2006
"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
Loudoun Co.,Female,Both,1,,,,1,,9,11
,,Paid,1,,,1,1,,16,19
,,Volunteer,2,4,1,,7,,80,94
,Female Total,,4,4,1,1,9,,105,124
,Male,Both,,1,1,,11,,82,95
,,Paid,,3,1,,12,1,165,182
,,Volunteer,2,16,11,3,32,3,445,512
,Male Total,,2,20,13,3,55,4,692,789
Loudoun Co. Total,,,6,24,14,4,64,4,797,913
Louisa Co.,Female,Both,,,,,,,1,1
,,Paid,,,1,,,,2,3
,,Volunteer,,,,,,,27,27
,Female Total,,,,1,,,,30,31
,Male,Both,,1,,,,,5,6
,,Paid,,,,,,,5,5
,,Volunteer,,3,,,2,,141,146
,Male Total,,,4,,,2,,151,157
Louisa Co. Total,,,,4,1,,2,,181,188
Lunenburg Co.,Female,Volunteer,,2,,,2,,16,20
,Female Total,,,2,,,2,,16,20
,Male,Both,,,,,,,4,4
,,Paid,,,,,,,2,2
,,Volunteer,,4,,,1,,107,112
,Male Total,,,4,,,1,,113,118
Lunenburg Co. Total,,,,6,,,3,,129,138
Lynchburg,Female,Both,,,,,,,1,1
,,Paid,,1,,,,1,12,14
,Female Total,,,1,,,,1,13,15
,Male,Both,,1,,,,,5,6
,,Paid,1,26,,1,5,1,184,218
,,Volunteer,,,,,,,2,2
,Male Total,,1,27,,1,5,1,191,226
Lynchburg Total,,,1,28,,1,5,2,204,241
Madison Co.,Female,Volunteer,,,,,,,3,3
,Female Total,,,,,,,,3,3
,Male,Paid,,,,,,,2,2
,,Volunteer,,,,,,,52,52
,Male Total,,,,,,,,54,54
Madison Co. Total,,,,,,,,,57,57
Manassas,Female,Paid,,,,,,,2,2
,,Volunteer,,,,,,,2,2
,Female Total,,,,,,,,4,4
,Male,Both,,,,,,,8,8
,,Paid,,,,,1,,9,10
,,Volunteer,,1,2,,2,,36,41
,Male Total,,,1,2,,3,,53,59
Manassas Total,,,,1,2,,3,,57,63
Manassas Park,Female,Paid,,,,,,,1,1
,,Volunteer,,,,,,,1,1
,Female Total,,,,,,,,2,2
,Male,Both,,1,,,,,4,5
,,Paid,,,,,1,,10,11
,,Volunteer,,,,,,,8,8
,Male Total,,,1,,,1,,22,24
Manassas Park Total,,,,1,,,1,,24,26
Martinsville,Female,Volunteer,,,,,,,1,1
,Female Total,,,,,,,,1,1
,Male,Both,,,,,,,13,13
,,Paid,,2,,,,,23,25
Source: VDFP - FSTRS,,,Page 10 of 18,Page 10 of 18,,,,,as of March 2006,as of March 2006
"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
,,Volunteer,,,,,,,9,9
,Male Total,,,2,,,,,45,47
Martinsville Total,,,,2,,,,,46,48
Maryland,Male,Paid,,,,,,,2,2
,Male Total,,,,,,,,2,2
Maryland Total,,,,,,,,,2,2
Mathews Co.,Male,Both,,,,,,,1,1
,,Volunteer,,,,1,,,32,33
,Male Total,,,,,1,,,33,34
Mathews Co. Total,,,,,,1,,,33,34
Mecklenburg Co.,Female,Volunteer,,1,,,,,13,14
,Female Total,,,1,,,,,13,14
,Male,Both,,,1,,,,5,6
,,Paid,,,,,,,4,4
,,Volunteer,,18,,,,1,221,240
,Male Total,,,18,1,,,1,230,250
Mecklenburg Co. Total,,,,19,1,,,1,243,264
Middlesex Co.,Male,Both,,,,,,,1,1
,,Paid,,,,,,,1,1
,,Volunteer,,1,,,,,50,51
,Male Total,,,1,,,,,52,53
Middlesex Co. Total,,,,1,,,,,52,53
Military,Female,Paid,,1,,,,,3,4
,,Volunteer,,,,,,,3,3
,Female Total,,,1,,,,,6,7
,Male,Both,,2,,,,,5,7
,,Paid,2,36,14,5,4,1,336,398
,,Volunteer,,1,,,,,,1
,Male Total,,2,39,14,5,4,1,341,406
Military Total,,,2,40,14,5,4,1,347,413
Montgomery Co.,Female,Both,,,,,,,1,1
,,Paid,,,,,,,2,2
,,Volunteer,,,,,,,4,4
,Female Total,,,,,,,,7,7
,Male,Both,,,,,,,15,15
,,Paid,,,,,,,17,17
,,Volunteer,1,1,,,,,173,175
,Male Total,,1,1,,,,,205,207
Montgomery Co. Total,,,1,1,,,,,212,214
Nelson Co.,Female,Both,,,,,,,1,1
,,Paid,,,,,,,1,1
,,Volunteer,,,,,,,21,21
,Female Total,,,,,,,,23,23
,Male,Both,,,,1,,,6,7
,,Paid,,,1,,2,,9,12
,,Volunteer,,4,,1,,,127,132
,Male Total,,,4,1,2,2,,142,151
Nelson Co. Total,,,,4,1,2,2,,165,174
New Kent Co.,Female,Both,,,,,,,1,1
,,Volunteer,,,2,1,,,20,23
,Female Total,,,,2,1,,,21,24
,Male,Both,,,,,,,1,1
,,Volunteer,,6,2,3,1,,92,104
,Male Total,,,6,2,3,1,,93,105
New Kent Co. Total,,,,6,4,4,1,,114,129
New Kent County,Female,Paid,,,,,,,1,1
,Female Total,,,,,,,,1,1
,Male,Paid,,,,,,,3,3
,,Volunteer,,,,,,,1,1
Source: VDFP - FSTRS,,,Page 11 of 18,Page 11 of 18,,,,,as of March 2006,as of March 2006
"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
,Male Total,,,,,,,,4,4
New Kent County Total,,,,,,,,,5,5
New York City,Male,Paid,,,,,,,1,1
,Male Total,,,,,,,,1,1
New York City Total,,,,,,,,,1,1
Newport News,Female,Both,,,,,,,1,1
,,Paid,,7,2,1,,,42,52
,,Volunteer,,,,,,,1,1
,Female Total,,,7,2,1,,,44,54
,Male,Both,,,,,,,4,4
,,Paid,3,70,6,4,8,4,406,501
,,Volunteer,,1,,,,,5,6
,Male Total,,3,71,6,4,8,4,415,511
Newport News Total,,,3,78,8,5,8,4,459,565
Norfolk,Female,Paid,,8,,2,2,,53,65
,Female Total,,,8,,2,2,,53,65
,Male,Both,,,,,,,3,3
,,Paid,8,128,12,6,88,2,978,"1,222"
,,Volunteer,,,,,,,7,7
,Male Total,,8,128,12,6,88,2,988,"1,232"
Norfolk Total,,,8,136,12,8,90,2,"1,041","1,297"
North Carolina,Male,Paid,,1,,,,,3,4
,Male Total,,,1,,,,,3,4
North Carolina Total,,,,1,,,,,3,4
Northampton Co.,Female,Volunteer,,1,,,,,11,12
,Female Total,,,1,,,,,11,12
,Male,Both,,1,,,,,1,2
,,Volunteer,,6,,,1,,65,72
,Male Total,,,7,,,1,,66,74
Northampton Co. Total,,,,8,,,1,,77,86
Northumberland Co.,Male,Paid,,,,,,,1,1
,,Volunteer,,,,,,,30,30
,Male Total,,,,,,,,31,31
Northumberland Co. Total,,,,,,,,,31,31
Norton,Male,Both,,,,,,,6,6
,,Volunteer,,,,,,,27,27
,Male Total,,,,,,,,33,33
Norton Total,,,,,,,,,33,33
Nottoway Co.,Female,Volunteer,,1,,,1,,8,10
,Female Total,,,1,,,1,,8,10
,Male,Both,,,,,,,7,7
,,Paid,,1,,,,,7,8
,,Volunteer,,7,,,,,114,121
,Male Total,,,8,,,,,128,136
Nottoway Co. Total,,,,9,,,1,,136,146
Orange,Female,Paid,,,,,,,4,4
,Female Total,,,,,,,,4,4
,Male,Both,,,,,,,1,1
,,Paid,,1,1,,,,10,12
,Male Total,,,1,1,,,,11,13
Orange Total,,,,1,1,,,,15,17
Orange Co.,Female,Volunteer,1,,1,,,,12,14
,Female Total,,1,,1,,,,12,14
,Male,Both,,,,,,,1,1
,,Paid,,,,,,,4,4
,,Volunteer,,3,,,4,,134,141
,Male Total,,,3,,,4,,139,146
Orange Co. Total,,,1,3,1,,4,,151,160
Page Co.,Female,Paid,,,,,,,2,2
Source: VDFP - FSTRS,,,Page 12 of 18,Page 12 of 18,,,,,as of March 2006,as of March 2006
"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
,,Volunteer,,,,,,,2,2
,Female Total,,,,,,,,4,4
,Male,Both,,,,,1,,1,2
,,Paid,,1,,,,,8,9
,,Volunteer,,3,,,6,,92,101
,Male Total,,,4,,,7,,101,112
Page Co. Total,,,,4,,,7,,105,116
Patrick Co.,Female,Volunteer,,1,,,,,10,11
,Female Total,,,1,,,,,10,11
,Male,Both,,,,,,,1,1
,,Volunteer,,7,2,,2,,194,205
,Male Total,,,7,2,,2,,195,206
Patrick Co. Total,,,,8,2,,2,,205,217
Patrick County,Male,Paid,,,,,,,2,2
,Male Total,,,,,,,,2,2
Patrick County Total,,,,,,,,,2,2
Petersburg,Female,Paid,,1,,,,,4,5
,Female Total,,,1,,,,,4,5
,Male,Both,,,,,,,8,8
,,Paid,1,22,,,2,,82,107
,,Volunteer,,,,,,,1,1
,Male Total,,1,22,,,2,,91,116
Petersburg Total,,,1,23,,,2,,95,121
Pittsylvania Co.,Female,Volunteer,,,,1,2,,44,47
,Female Total,,,,,1,2,,44,47
,Male,Both,,,,,,,9,9
,,Paid,,,,,1,,4,5
,,Volunteer,1,17,1,1,13,,398,431
,Male Total,,1,17,1,1,14,,411,445
Pittsylvania Co. Total,,,1,17,1,2,16,,455,492
Poquoson,Female,Both,,,,,,,3,3
,,Paid,,,,,,,1,1
,,Volunteer,,,,,,,5,5
,Female Total,,,,,,,,9,9
,Male,Both,,,,,,,4,4
,,Paid,,1,,,,,20,21
,,Volunteer,,1,,,,,36,37
,Male Total,,,2,,,,,60,62
Poquoson Total,,,,2,,,,,69,71
Portsmouth,Female,Paid,,2,,,1,1,15,19
,Female Total,,,2,,,1,1,15,19
,Male,Both,,,,,1,,1,2
,,Paid,4,39,5,1,10,1,220,280
,,Volunteer,,1,,,,,1,2
,Male Total,,4,40,5,1,11,1,222,284
Portsmouth Total,,,4,42,5,1,12,2,237,303
Powhatan Co.,Female,Volunteer,,,,,1,1,11,13
,Female Total,,,,,,1,1,11,13
,Male,Both,,,,,,,4,4
,,Volunteer,,2,,,,1,107,110
,Male Total,,,2,,,,1,111,114
Powhatan Co. Total,,,,2,,,1,2,122,127
Prince Edward Co.,Female,Volunteer,,,,,,,9,9
,Female Total,,,,,,,,9,9
,Male,Paid,,,,,,,1,1
,,Volunteer,,7,,,6,,158,171
,Male Total,,,7,,,6,,159,172
Prince Edward Co. Total,,,,7,,,6,,168,181
Prince George Co.,Female,Paid,,,,,,,1,1
Source: VDFP - FSTRS,,,Page 13 of 18,Page 13 of 18,,,,,as of March 2006,as of March 2006
"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
,,Volunteer,1,,,,1,,28,30
,Female Total,,1,,,,1,,29,31
,Male,Both,,,1,1,1,,5,8
,,Paid,,2,1,1,1,,34,39
,,Volunteer,3,14,3,,,,184,204
,Male Total,,3,16,5,2,2,,223,251
Prince George Co. Total,,,4,16,5,2,3,,252,282
Prince William Co.,Female,Both,,,,,,,1,1
,,Paid,,,,,,1,23,24
,,Volunteer,2,3,1,1,20,,101,128
,Female Total,,2,3,1,1,20,1,125,153
,Male,Both,,1,2,,,,48,51
,,Paid,1,4,2,2,9,,162,180
,,Volunteer,3,29,16,3,57,1,424,533
,Male Total,,4,34,20,5,66,1,634,764
Prince William Co. Total,,,6,37,21,6,86,2,759,917
Pulaski Co.,Female,Volunteer,,,,,,,9,9
,Female Total,,,,,,,,9,9
,Male,Both,,1,,,,,9,10
,,Paid,,,,,1,,17,18
,,Volunteer,,5,1,,,,248,254
,Male Total,,,6,1,,1,,274,282
Pulaski Co. Total,,,,6,1,,1,,283,291
Pulaski County,Male,Paid,,,,,,,1,1
,,Volunteer,,1,,,,,1,2
,Male Total,,,1,,,,,2,3
Pulaski County Total,,,,1,,,,,2,3
Quantico,Female,Paid,,,,,,,4,4
,Female Total,,,,,,,,4,4
,Male,Both,,,,1,,,7,8
,,Paid,,3,2,,1,,65,71
,Male Total,,,3,2,1,1,,72,79
Quantico Total,,,,3,2,1,1,,76,83
Radford,Female,Volunteer,,,,,,,3,3
,Female Total,,,,,,,,3,3
,Male,Both,,,,,,,6,6
,,Paid,,1,,,,,13,14
,,Volunteer,,3,1,,,,36,40
,Male Total,,,4,1,,,,55,60
Radford Total,,,,4,1,,,,58,63
Rappahannock Co.,Female,Volunteer,,,1,,1,,12,14
,Female Total,,,,1,,1,,12,14
,Male,Both,,,,,,,2,2
,,Volunteer,,2,,1,,,82,85
,Male Total,,,2,,1,,,84,87
Rappahannock Co. Total,,,,2,1,1,1,,96,101
Richmond,Female,Paid,,7,1,,3,1,10,22
,,Volunteer,,,,,,,3,3
,Female Total,,,7,1,,3,1,13,25
,Male,Both,,1,,,1,1,13,16
,,Paid,2,205,2,7,9,11,367,603
,,Volunteer,,2,,,,,13,15
,Male Total,,2,208,2,7,10,12,393,634
Richmond Total,,,2,215,3,7,13,13,406,659
Richmond Co.,Female,Volunteer,,,,,,,1,1
,Female Total,,,,,,,,1,1
,Male,Both,,,,,,,1,1
,,Volunteer,,,,,1,,38,39
,Male Total,,,,,,1,,39,40
Source: VDFP - FSTRS,,,Page 14 of 18,Page 14 of 18,,,,,as of March 2006,as of March 2006
