REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
3 - Charlottesville/Staunton,22903-4838, 09/25/2009,Lord Hardwickes,73455,1248 Emmet St N,Charlottesville,VA
3 - Charlottesville/Staunton,22903-4830, 09/25/2009,Chipotle Mexican Grill,51839,953 Emmet St N,Charlottesville,VA
1 - Roanoke,24101-2604, 09/25/2009,The Westlake Golf & Country Club,74658,360 Chestnut Creek Dr,Hardy,VA
3 - Charlottesville/Staunton,22901, 09/25/2009,El Tapatio Mexican Restaurant,32770,1305 Long St,Charlottesville,VA
4 - Alexandria,22192-6803, 09/25/2009,Outback Steakhouse 4711,57084,14580 Potomac Mills Rd,Woodbridge,VA
4 - Alexandria,22192-6803, 09/25/2009,Outback Steakhouse # 4711,7009,14580 Potomac Mills Rd,Woodbridge,VA
4 - Alexandria,22192, 09/25/2009,Anas Restaurant,10263,1403 Old Bridge Rd,Woodbridge,VA
4 - Alexandria,22201, 09/27/2009,Days Inn Arlington,41953,2201 Arlington Blvd,Arlington,VA
4 - Alexandria,22201, 09/27/2009,Namviet Restaurant,42392,1127 N Hudson St,Arlington,VA
4 - Alexandria,22033, 09/27/2009,CVS Pharmacy 2013,41979,11937L Fair Oaks Mall Ste G101,Fairfax,VA
4 - Alexandria,22303-2454, 09/27/2009,Elizabeth Grocery,51288,6138 N Kings Hwy Ste B,Alexandria,VA
4 - Alexandria,22315, 09/27/2009,World Market,12185,5954 Kingstowne Towne Ctr,Alexandria,VA
4 - Alexandria,22079, 09/27/2009,Giant Food Store # 798,26583,8941 Ox Rd,Lorton,VA
4 - Alexandria,22151-1004, 09/27/2009,Giant Food Store # 785,7787,8970 Burke Lake Rd,Springfield,VA
2 - Lynchburg,24517, 09/28/2009,Fat Katz,57885,1235 Main St,Altavista,VA
2 - Lynchburg,24550, 09/28/2009,Miles Market No 1,49533,1869 Sunburst Rd,Evington,VA
2 - Lynchburg,23958, 09/28/2009,Pamplin Exxon Servicenter,802,18729 Richmond Hwy,Pamplin,VA
2 - Lynchburg,23947, 09/28/2009,Keysville Exxon,60692,309 Railroad Ave,Keysville,VA
2 - Lynchburg,23962, 09/28/2009,Lacks Grocery,35221,3199 Roanoke Station Rd,Randolph,VA
1 - Roanoke,24014-5851, 09/29/2009,Corner Kitchen,60713,3808 Yellow Mountain Rd SE,Roanoke,VA
1 - Roanoke,24162-1704, 09/29/2009,Alleys Country Store,45673,1800 Alleghany Spring Rd,Shawsville,VA
1 - Roanoke,24162, 09/29/2009,Shawnee Grill,42811,7130 Roanoke Rd,Shawsville,VA
1 - Roanoke,24073, 09/29/2009,Wades Supermarket # 48,54951,510 Roanoke St,Christiansburg,VA
1 - Roanoke,24073, 09/29/2009,Yangs Hunan House,17020,2100 Roanoke St,Christiansburg,VA
1 - Roanoke,24073, 09/29/2009,Macados,29979,19 W Main St Ste B,Christiansburg,VA
1 - Roanoke,24073, 09/29/2009,Kroger # 345,10783,555 N Franklin St NE,Christiansburg,VA
1 - Roanoke,24073, 09/29/2009,Super Dollar Discount Foods # 2804,50487,1675 N Franklin St,Christiansburg,VA
1 - Roanoke,24073, 09/29/2009,Wal Mart Supercenter # 1292,16137,2400 N Franklin St,Christiansburg,VA
6 - Richmond/FBurg,22406, 09/29/2009,Super Giant # 234,46894,550 Celebrate Virginia Pkwy,Fredericksburg,VA
6 - Richmond/FBurg,22406, 09/29/2009,Genos Pizza & Subs,58696,736 Warrenton Rd  Ste 105,Fredericksburg,VA
6 - Richmond/FBurg,22407-1126, 09/29/2009,The Fredericksburg Pub,54696,1 Town Centre Blvd Unit 4100,Fredericksburg,VA
6 - Richmond/FBurg,22407-6800, 09/29/2009,Dragon Inn,50541,3567 Plank Rd,Fredericksburg,VA
6 - Richmond/FBurg,22407-4806, 09/29/2009,7 Eleven Store 2515 32331 D,57735,4248 Plank Rd # F,Fredericksburg,VA
6 - Richmond/FBurg,22407, 09/29/2009,Kybecca Wine & Gourmet,48567,4264 Plank Rd,Fredericksburg,VA
6 - Richmond/FBurg,22407, 09/29/2009,Wings To Go Fredericksburg,53851,2601 Salem Church Rd Ste 109,Fredericksburg,VA
6 - Richmond/FBurg,22553, 09/29/2009,7 Eleven Store 2515 20752 D,16825,9127 Courthouse Rd,Spotsylvania,VA
6 - Richmond/FBurg,22553, 09/29/2009,Pendleton's Grocery Store,29309,8902 Courthouse Rd,Spotsylvania,VA
6 - Richmond/FBurg,22551-5023, 09/29/2009,Post Oak Supermarket,39864,10212 Post Oak Rd,Spotsylvania,VA
6 - Richmond/FBurg,22565, 09/29/2009,Trading Post,52920,6437 Morris Rd,Thornburg,VA
6 - Richmond/FBurg,22408-4263, 09/29/2009,The Chicken Delight,49736,5051 Jefferson Davis Hwy,Fredericksburg,VA
6 - Richmond/FBurg,22407-1665, 09/29/2009,Bottom Dollar Food # 2904,9689,10611 Courthouse Rd,Fredericksburg,VA
6 - Richmond/FBurg,22408-4133, 09/29/2009,Powells Market & Quick Deli,56514,3602 Lafayette Blvd Ste 101,Fredericksburg,VA
6 - Richmond/FBurg,22408-4237, 09/29/2009,Garnjana Thai Restaurant,580,4416 Lafayette Blvd,Fredericksburg,VA
6 - Richmond/FBurg,22408-2608, 09/29/2009,Ramada Inn Fredericksburg South,42793,5324 Jefferson Davis Hwy,Fredericksburg,VA
5 - Southwest,24350-5000, 10/01/2009,Robins Git And Go,71958,4172 Ivanhoe Rd,Ivanhoe,VA
5 - Southwest,24301, 10/01/2009,Liberty Express Stop,43251,611 E Main St,Pulaski,VA
5 - Southwest,24301-7480, 10/01/2009,Pulaski Express Stop # 2,9238,4344 Count Pulaski Dr,Pulaski,VA
5 - Southwest,24084, 10/01/2009,MKs Gourmet Pizzeria & Shoppe,40676,4941 State Park Rd Ste 1,Dublin,VA
5 - Southwest,24084-4412, 10/01/2009,Dublin Handy Mart,42171,4625 Cleburne Blvd,Dublin,VA
5 - Southwest,24084, 10/01/2009,Exxon Express #2,11128,12 Broad St,Dublin,VA
5 - Southwest,24084, 10/01/2009,CVS Pharmacy # 7658,53396,100 Giles Ave,Dublin,VA
5 - Southwest,24314, 10/01/2009,Kangaroo Express # 3709,39981,74 Indian Village Trl,Bastian,VA
5 - Southwest,24314, 10/01/2009,Kangaroo Express # 3714,39975,6168 N Scenic Hwy,Bastian,VA
2 - Lynchburg,24540-4316, 10/02/2009,Bibi's Mini Mart,39532,507 Riverside Dr,Danville,VA
2 - Lynchburg,24540-2407, 10/02/2009,Sunrise # 3,44120,2305 N Main St,Danville,VA
3 - Charlottesville/Staunton,22827-1564, 10/02/2009,7 Eleven Store 2531 28552 B,76300,203 S Stuart Ave,Elkton,VA
2 - Lynchburg,24540-3954, 10/02/2009,Express Line,74362,1614 Richmond Blvd,Danville,VA
2 - Lynchburg,24540-2518, 10/02/2009,Fas Mart # 112,26065,602 Arnett Blvd,Danville,VA
2 - Lynchburg,24540-1503, 10/02/2009,Pizza Hut,40955,1259 Piney Forest Rd,Danville,VA
3 - Charlottesville/Staunton,22827-1114, 10/02/2009,Ciros Italian Eatery,76833,159 W Rockingham St,Elkton,VA
2 - Lynchburg,24541-4232, 10/02/2009,The Ginger Bread House,27732,1799 Memorial Dr,Danville,VA
2 - Lynchburg,24541-4232, 10/02/2009,The Ginger Bread House,76186,1799 Memorial Dr,Danville,VA
3 - Charlottesville/Staunton,22840, 10/02/2009,Hanks Smokehouse & Deli,14013,49 Bloomer Springs Rd,McGaheysville,VA
3 - Charlottesville/Staunton,22840, 10/02/2009,Massanutten Conference Center,5092,Rt 2 Box 1193,McGaheysville,VA
2 - Lynchburg,24541, 10/02/2009,Frank's Pizza,45231,1959 Memorial Dr,Danville,VA
2 - Lynchburg,24541-4002, 10/02/2009,Ma Hollins,28570,900 S Main St,Danville,VA
2 - Lynchburg,24541-4106, 10/02/2009,Pinos Pizza Italian Restaurant,72576,618 Westover Dr,Danville,VA
3 - Charlottesville/Staunton,22801-4332, 10/02/2009,Valley's,16378,1001 E Market St,Harrisonburg,VA
2 - Lynchburg,24541-4631, 10/02/2009,Sheetz # 306,12278,3425 Riverside Dr,Danville,VA
2 - Lynchburg,24541, 10/02/2009,Continental Ball Room,61217,1521 Goodyear Blvd,Danville,VA
3 - Charlottesville/Staunton,22802, 10/02/2009,Food Lion 974,9797,1751 Virginia Ave Ste I,Harrisonburg,VA
2 - Lynchburg,24540-2527, 10/02/2009,Stratford Conference Center,41963,149 Old Piney Forest Rd,Danville,VA
2 - Lynchburg,24541-4176, 10/02/2009,Sams Club 4996,51158,215 Piedmont Pl,Danville,VA
3 - Charlottesville/Staunton,22831, 10/02/2009,McDormans Grocery,73177,10427 Rawley Pike,Hinton,VA
3 - Charlottesville/Staunton,22821, 10/02/2009,Clover Hill Market LLC,53359,2264 Clover Hill Rd,Dayton,VA
3 - Charlottesville/Staunton,22801, 10/02/2009,Little Italy Pizza,46323,1469 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-8563, 10/02/2009,Valley's,25657,1911 S High St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/02/2009,Food Lion 266,9651,1751 S High St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/02/2009,BBB Supermarket Inc,56407,1061A S High St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-1636, 10/02/2009,Food Mart,43210,953 S High St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/02/2009,Bourbon Street on Main,39814,1588 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22903, 10/02/2009,Pesto Mediterranean Grill,55744,375 Four Leaf Ln,Charlottesville,VA
3 - Charlottesville/Staunton,22801, 10/02/2009,University Exxon,41067,1735 Reservoir St,Harrisonburg,VA
3 - Charlottesville/Staunton,22853, 10/02/2009,Food Lion 1425,9866,State Rt 42 & Rt 800 Jamesway Plz,Timberville,VA
3 - Charlottesville/Staunton,22853-9715, 10/02/2009,Timberville Piccadilly Exxon,17369,108 New Market Rd,Timberville,VA
3 - Charlottesville/Staunton,22902, 10/02/2009,Henrys Restaurant,29680,310 E Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 10/02/2009,"Rapture, Inc.",2154,303 E Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22815, 10/02/2009,Mauzy Liberty,34248,10935 N Valley Pike,Broadway,VA
3 - Charlottesville/Staunton,22802, 10/02/2009,Blue Stone Inn Restaurant,32876,9107 N Valley Pike,Harrisonburg,VA
3 - Charlottesville/Staunton,22902, 10/02/2009,The Downtown Grill,7267,201 W Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 10/02/2009,Charlottesville Amphitheater,40077,700 E Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902-5065, 10/02/2009,Petit Pois Restaurant,40078,201 W Main St Ste 1,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 10/02/2009,Zocalo,28906,201 E Main St Ste E,Charlottesville,VA
3 - Charlottesville/Staunton,22902-5728, 10/02/2009,The Local,47235,824 Hinton Ave,Charlottesville,VA
3 - Charlottesville/Staunton,22903-4531, 10/02/2009,The Continental Divide,60602,811 W Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22903-4817, 10/02/2009,The Ivy Inn Restaurant,72638,2244 Old Ivy Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22701-2601, 10/02/2009,Dee Dees Family Restaurant,42064,502 N Main St,Culpeper,VA
3 - Charlottesville/Staunton,22701-3012, 10/02/2009,Sophie's,14127,110 E Davis St,Culpeper,VA
3 - Charlottesville/Staunton,22701-2428, 10/02/2009,Ruby Tuesday,13727,755 James Madison Hwy,Culpeper,VA
3 - Charlottesville/Staunton,22701, 10/02/2009,Ledo Pizza & Pasta,50026,15335 Creativity Dr,Culpeper,VA
3 - Charlottesville/Staunton,22701-2340, 10/02/2009,Ginza Japanese Steak & Seafood House,51606,520 Culpeper Town Sq Unit 7,Culpeper,VA
3 - Charlottesville/Staunton,22712, 10/02/2009,Bloom # 2720,9764,6358 Village Creek Dr,Bealeton,VA
3 - Charlottesville/Staunton,20187-7939, 10/02/2009,7 Eleven Store 2531 34038 H,50503,7325 Comfort Inn Dr,Warrenton,VA
3 - Charlottesville/Staunton,20186-2200, 10/02/2009,Giant Food Store # 778,7811,41 W Lee Hwy Ste 27,Warrenton,VA
7 - Hampton,23666, 10/05/2009,Target Store T 1020,45181,1911 Saville Row,Hampton,VA
7 - Hampton,23661-1704, 10/05/2009,Quick And Serve,77465,2131 W Pembroke Ave,Hampton,VA
7 - Hampton,23661-2736, 10/05/2009,7 Eleven Store 2516 20717 H,24966,715 Kecoughtan Rd,Hampton,VA
7 - Hampton,23669, 10/05/2009,Rite Aid # 11291,8971,3701 Kecoughtan Rd,Hampton,VA
7 - Hampton,23669, 10/05/2009,Food Lion 1299,9901,3855 Kecoughtan Rd,Hampton,VA
7 - Hampton,23669-4244, 10/05/2009,Hampton Citgo,13837,4200 Victoria Blvd,Hampton,VA
7 - Hampton,23669, 10/05/2009,Surf Rider Bluewater,19495,1 Marina Rd,Hampton,VA
7 - Hampton,23669, 10/05/2009,Musasi Japanese Restaurant,75365,49 W Queens Way,Hampton,VA
7 - Hampton,23663, 10/05/2009,E Z Food Mart & Deli 2,10392,170 Libbey St,Hampton,VA
7 - Hampton,23669-4035, 10/05/2009,Java Junkies,56928,768 Settlers Landing Rd,Hampton,VA
7 - Hampton,23663-1710, 10/05/2009,Sarahs Irish Pub,17015,38 E Mellen St,Hampton,VA
7 - Hampton,23651, 10/05/2009,The Chamberlin,52926,2 Fenwick Rd,Fort Monroe,VA
7 - Hampton,23663-1338, 10/05/2009,Annas Pizza,39328,1979 E Pembroke Ave,Hampton,VA
7 - Hampton,23669, 10/05/2009,Krungthai Street Grill,45699,1109 C N King St,Hampton,VA
7 - Hampton,23666-3309, 10/05/2009,Andreas,47686,1114 W Mercury Blvd,Hampton,VA
7 - Hampton,23661-3035, 10/05/2009,M & T Market,71648,2711 Kecoughtan Rd,Hampton,VA
7 - Hampton,23669, 10/05/2009,Capri Pizza,55181,227 Fox Hill Rd Ste C,Hampton,VA
7 - Hampton,23664-1830, 10/05/2009,Zooms  12,33291,81 Beach Rd,Hampton,VA
7 - Hampton,23666-1595, 10/05/2009,Racetrack Concessions LLC,58562,11 Dale Lemonos Dr,Hampton,VA
5 - Southwest,24301-1685, 10/05/2009,Kazemer Pulaskis Restaurant & Lounge,50122,220 N Washington Ave,Pulaski,VA
2 - Lynchburg,24522, 10/06/2009,Express Lane No 7,59888,7721 Richmond Hwy,Appomattox,VA
2 - Lynchburg,24522-8324, 10/06/2009,T & N Market,48018,5216 Oakville Rd,Appomattox,VA
2 - Lynchburg,24522, 10/06/2009,Fast Mart,20413,2103 Confederate Blvd,Appomattox,VA
2 - Lynchburg,24522, 10/06/2009,Quik E Food Stores,26862,809 Court St,Appomattox,VA
2 - Lynchburg,24522, 10/06/2009,Golden China,17309,7807 Richmond Hwy,Appomattox,VA
2 - Lynchburg,24522, 10/06/2009,Pizza Hut,20228,150 Triangle Plaza Shopping Ctr,Appomattox,VA
6 - Richmond/FBurg,23047-1816, 10/06/2009,Doswell Express,40752,16414 Washington Hwy,Doswell,VA
6 - Richmond/FBurg,23059-1627, 10/06/2009,Stanleys Store,70494,14242 Mountain Rd,Glen Allen,VA
6 - Richmond/FBurg,23059-1959, 10/06/2009,Phat Boyz BBQ Inc,44085,10185 Washington Hwy,Glen Allen,VA
6 - Richmond/FBurg,23005, 10/06/2009,Guidos LLC,52872,9563B Kings Charter Dr,Ashland,VA
6 - Richmond/FBurg,23005-7952, 10/06/2009,Shell Food Mart,34097,10114 Lewistown Rd,Ashland,VA
6 - Richmond/FBurg,23116-3136, 10/06/2009,Hanover Shell,54004,11155 Chamberlayne Rd,Mechanicsville,VA
6 - Richmond/FBurg,23111, 10/06/2009,Uppys XXX,34525,7009 Pole Green Rd,Mechanicsville,VA
6 - Richmond/FBurg,23116, 10/06/2009,Fas Mart # 44,26075,9492 Chamberlayne Rd,Mechanicsville,VA
6 - Richmond/FBurg,23111, 10/06/2009,Mexico Restaurant,14446,7162 Mechanicsville Tpke,Mechanicsville,VA
6 - Richmond/FBurg,23059-1734, 10/06/2009,Horizon Foods 3,7920,13152 Mountain Rd,Glen Allen,VA
1 - Roanoke,24073, 10/06/2009,Kabuki Japanese Steak House,2836,120 Arbor Dr,Christiansburg,VA
1 - Roanoke,24060-5526, 10/06/2009,Vintage Cellar,53128,1338 S Main St,Blacksburg,VA
1 - Roanoke,24060-5569, 10/06/2009,Sal's Italian Restaurant & Pizzeria,54626,1440 S Main St Ste 110,Blacksburg,VA
1 - Roanoke,24060-4824, 10/06/2009,Food Time 91,33368,305 S Main St,Blacksburg,VA
1 - Roanoke,24060-7408, 10/06/2009,Abella Cafe,45086,204 Draper Rd NW,Blacksburg,VA
1 - Roanoke,24060-7319, 10/06/2009,VTs Play Hard Bar and Grille,19558,221 Progress St NE,Blacksburg,VA
1 - Roanoke,24060-3348, 10/06/2009,El Rodeo Mexican Restaurant 8,53688,623 N Main St,Blacksburg,VA
1 - Roanoke,24060, 10/06/2009,Sycamore Deli,14115,310 Turner St NW,Blacksburg,VA
1 - Roanoke,24012, 10/06/2009,Sunoco Fast Stop,47791,3745 Challenger Ave,Roanoke,VA
1 - Roanoke,24019-2905, 10/06/2009,El Toreo,17401,6617 Thirlane Rd NW,Roanoke,VA
6 - Richmond/FBurg,23220-6225, 10/07/2009,Fine Food Market,73113,700 Idlewood Ave,Richmond,VA
6 - Richmond/FBurg,23803-3727, 10/07/2009,Big Apple Restaurant,51234,2301 E Washington St,Petersburg,VA
6 - Richmond/FBurg,23803-8620, 10/07/2009,Dinwiddie BP,56218,4928 Boydton Plank Rd,Petersburg,VA
6 - Richmond/FBurg,23803, 10/07/2009,Halifax Food Center,45400,303 Halifax St,Petersburg,VA
6 - Richmond/FBurg,23803-3215, 10/07/2009,Alexanders Fine Food,51981,101 W Bank St,Petersburg,VA
6 - Richmond/FBurg,23803-3413, 10/07/2009,Liason,56458,37 N Crater Rd,Petersburg,VA
6 - Richmond/FBurg,23834-3605, 10/07/2009,Sams Club 6524,76733,735 Southpark Blvd,Colonial Heights,VA
6 - Richmond/FBurg,23834, 10/07/2009,Koreana Restaurant,70682,168 Southgate Sq Shopping Ctr,Colonial Heights,VA
6 - Richmond/FBurg,23834, 10/07/2009,Dishmans,48273,401 Boulevard,Colonial Heights,VA
6 - Richmond/FBurg,23834-3257, 10/07/2009,Boulevard BP,28556,915 Boulevard,Colonial Heights,VA
3 - Charlottesville/Staunton,22641-1803, 10/08/2009,Graden Supermarket,43396,6836 John Marshall Hwy,Lebanon Church,VA
3 - Charlottesville/Staunton,22630-6930, 10/08/2009,Blue Ridge Shadows,46741,456 Shadows Dr,Front Royal,VA
3 - Charlottesville/Staunton,22630-7007, 10/08/2009,TGI Fridays,46494,180 Crooked Run Plz,Front Royal,VA
3 - Charlottesville/Staunton,22630, 10/08/2009,Wal Mart Store 5105,52235,10 Riverton Commons Dr,Front Royal,VA
3 - Charlottesville/Staunton,22630, 10/08/2009,Quarles 629,11441,9219 Winchester Rd,Front Royal,VA
8 - Chesapeake,23320-9420, 10/08/2009,Greenbrier Country Club,57599,1301 Volvo Pkwy,Chesapeake,VA
3 - Charlottesville/Staunton,22603-2707, 10/08/2009,White Hall Grocery,72817,3258 Apple Pie Ridge Rd,Winchester,VA
8 - Chesapeake,23322-4043, 10/08/2009,Casa Di Costanzo,43197,1464 Mount Pleasant Rd Ste 15,Chesapeake,VA
8 - Chesapeake,23320, 10/08/2009,Hanbury BP,59025,1040 Battlefield Blvd S,Chesapeake,VA
3 - Charlottesville/Staunton,22602-8916, 10/08/2009,Greenwood Grocery And Deli,34809,1893 Senseny Rd,Winchester,VA
8 - Chesapeake,23322-2187, 10/08/2009,Christaldos Pizza,46324,141 Hillcrest Pkwy Ste 9,Chesapeake,VA
3 - Charlottesville/Staunton,22611-9551, 10/08/2009,Q Stop Food Store 124,59554,RR 2 Box 4535,Berryville,VA
8 - Chesapeake,23322-2470, 10/08/2009,The Border Station,5030,4732 Battlefield Blvd S,Chesapeake,VA
3 - Charlottesville/Staunton,20135, 10/08/2009,Horse Shoe Curve Restaurant,45316,1162 Pine Grove Rd,Bluemont,VA
3 - Charlottesville/Staunton,22611-1528, 10/08/2009,Market Basket,47961,611 E Main St,Berryville,VA
3 - Charlottesville/Staunton,22611, 10/08/2009,Camino Real Mexican Restaurant,54639,16 Crow St,Berryville,VA
8 - Chesapeake,23320-4693, 10/08/2009,Texas Roadhouse,39408,1546 Sams Cir,Chesapeake,VA
3 - Charlottesville/Staunton,22611, 10/08/2009,Focaccia Italian Grill,51549,15 Crow St,Berryville,VA
3 - Charlottesville/Staunton,22611, 10/08/2009,Main St Bistro,43547,24 W Main St,Berryville,VA
3 - Charlottesville/Staunton,22611-1014, 10/08/2009,340 Quick Mart,40738,304 N Buckmarsh St,Berryville,VA
3 - Charlottesville/Staunton,22611, 10/08/2009,340 Food Mart,26819,3355 Lord Fairfax Hwy,Berryville,VA
8 - Chesapeake,23324-2017, 10/08/2009,33rd Precinct,26060,2139 Chesapeake Dr,Chesapeake,VA
3 - Charlottesville/Staunton,22620, 10/08/2009,Handy Mart #21,61419,8153 John Mosby Hwy,Boyce,VA
3 - Charlottesville/Staunton,22620, 10/08/2009,Lone Oak Restaurant,57397,12696 Lord Fairfax Hwy,Boyce,VA
3 - Charlottesville/Staunton,22602, 10/08/2009,Asian Garden Buffet,35178,1060 Millwood Pike,Winchester,VA
8 - Chesapeake,23704-6728, 10/08/2009,Save & Save Supermarket,2233,1000 7th St,Portsmouth,VA
8 - Chesapeake,23704, 10/08/2009,Thumpers Oldtown Bar Grille,42448,600 Court St,Portsmouth,VA
8 - Chesapeake,23703-5001, 10/08/2009,Twin Pines Amoco,75451,3909 Twin Pines Rd,Portsmouth,VA
8 - Chesapeake,23704-2412, 10/08/2009,7 Eleven Store 2511 23030 A,53883,725 London St,Portsmouth,VA
8 - Chesapeake,23704-4718, 10/08/2009,Vickies Convenience and Deli Subs,20087,1428 Effingham St,Portsmouth,VA
6 - Richmond/FBurg,23120, 10/09/2009,360 Get N Go,12570,20100 Hull Street Rd,Moseley,VA
6 - Richmond/FBurg,23002-4725, 10/09/2009,Uppys # 29,32937,15418 Patrick Henry Hwy,Amelia Court House,VA
6 - Richmond/FBurg,23922, 10/09/2009,Paris Inn Restaurant,16080,208 Cauthorne St,Burkeville,VA
6 - Richmond/FBurg,23922, 10/09/2009,Paris Inn Restaurant,16080,208 Cauthorne St,Burkeville,VA
6 - Richmond/FBurg,23120-1424, 10/09/2009,360 Express Mart,60530,16717 Hull Street Rd,Moseley,VA
3 - Charlottesville/Staunton,22734, 10/13/2009,R&H Grocery,43151,11532 James Madison St,Remington,VA
3 - Charlottesville/Staunton,22712-9312, 10/13/2009,Rite Aid Pharmacy  2469,77269,11037 Marsh Rd,Bealeton,VA
3 - Charlottesville/Staunton,20186-2107, 10/13/2009,Safeway Food & Drug Store # 1801,19416,189 W Lee Hwy,Warrenton,VA
3 - Charlottesville/Staunton,20186-2047, 10/13/2009,Faang Thai Restaurant,46584,251 W Lee Hwy Ste 177,Warrenton,VA
3 - Charlottesville/Staunton,20186-7848, 10/13/2009,Fauquier Springs Country Club,58802,9236 Tournament Rd,Warrenton,VA
3 - Charlottesville/Staunton,20186, 10/13/2009,NIcks Market & Deli,42885,133 W Shirley Ave,Warrenton,VA
3 - Charlottesville/Staunton,20186-3114, 10/13/2009,Cafe Torino,13030,388 Waterloo St,Warrenton,VA
3 - Charlottesville/Staunton,20186, 10/13/2009,Wal Mart # 2437,48741,8278 James Madison Hwy,Warrenton,VA
3 - Charlottesville/Staunton,20186-3113, 10/13/2009,The Grapevine,190,389 W Shirley Ave,Warrenton,VA
3 - Charlottesville/Staunton,20186, 10/13/2009,Harris Teeter # 329,59177,530 Fletcher Dr,Warrenton,VA
3 - Charlottesville/Staunton,20186, 10/13/2009,CVS Pharmacy  #1381,14355,510 Blackwell Rd,Warrenton,VA
3 - Charlottesville/Staunton,20187-2328, 10/13/2009,Town N Country Restaurant,36770,5037 Lee Hwy,Warrenton,VA
3 - Charlottesville/Staunton,22639-1750, 10/13/2009,Marriott Ranch,2009,5305 Marriott Ln,Hume,VA
3 - Charlottesville/Staunton,20187-7903, 10/13/2009,Outback Steakhouse,13628,6419 Lee Hwy,Warrenton,VA
3 - Charlottesville/Staunton,20198-0288, 10/13/2009,Rail Stop Restaurant,4672,6476  6478 Main St,The Plains,VA
2 - Lynchburg,24572, 10/13/2009,Fuel City,35974,609 Amherst Hwy,Madison Heights,VA
2 - Lynchburg,24504-2154, 10/13/2009,Miles Market,33030,1112 Rivermont Ave,Lynchburg,VA
3 - Charlottesville/Staunton,20186-2331, 10/13/2009,McMahons Irish Pub & Restaurant LLC,42481,380 Broadview Ave,Warrenton,VA
2 - Lynchburg,24503-2752, 10/13/2009,7 Eleven Store 2531 11972 H,2893,2311 Bedford Ave,Lynchburg,VA
2 - Lynchburg,24501, 10/13/2009,Campbell Ave Super Stop,52236,3145 Campbell Ave,Lynchburg,VA
2 - Lynchburg,24501-3727, 10/13/2009,Express Lane  6,72298,3001 Memorial Ave,Lynchburg,VA
2 - Lynchburg,24501, 10/13/2009,Stadium Inn,34443,3007 Fort Ave,Lynchburg,VA
2 - Lynchburg,24502, 10/13/2009,CVS Pharmacy # 3548,4571,2009 Wards Rd,Lynchburg,VA
2 - Lynchburg,24502-2601, 10/13/2009,TGI Fridays,34405,7815 Timberlake Rd,Lynchburg,VA
2 - Lynchburg,24502-2142, 10/13/2009,The Express Lane,42001,2300 Wards Rd,Lynchburg,VA
2 - Lynchburg,24502, 10/13/2009,Macados,29978,3744 Candlers Mountain Rd,Lynchburg,VA
2 - Lynchburg,24502, 10/13/2009,Hams Restaurant,43415,5704-5708 Seminole Ave,Lynchburg,VA
2 - Lynchburg,24502, 10/13/2009,Buffalo Wild Wings Grill & Bar,39311,3812 Wards Rd,Lynchburg,VA
5 - Southwest,24228, 10/14/2009,Food City # 892,3726,Chase Street,Clintwood,VA
5 - Southwest,24226-9734, 10/14/2009,Riverside Grocery,27310,RR 1 Box 380,Clinchco,VA
5 - Southwest,24614, 10/14/2009,Medical Park Pharmacy,49621,1503 Slate Creek Rd,Grundy,VA
7 - Hampton,23434, 10/15/2009,Neighborhood Super Market,55674,131 Wellons St,Suffolk,VA
7 - Hampton,23434, 10/15/2009,Carolina BP,49986,616 Carolina Rd,Suffolk,VA
7 - Hampton,23434, 10/15/2009,Gas N Go,51250,600 E Washington St,Suffolk,VA
7 - Hampton,23434-4502, 10/15/2009,Holland Produce,72645,100 N Commerce St,Suffolk,VA
7 - Hampton,23434, 10/15/2009,Holiday Food Store 401,28656,715 N Main St,Suffolk,VA
7 - Hampton,23434-4315, 10/15/2009,Sals Pizzeria By Maurizio,54033,920 N Main St,Suffolk,VA
7 - Hampton,23434-4321, 10/15/2009,Applebees Neighborhood Grill & Bar,50402,1206 N Main St,Suffolk,VA
7 - Hampton,23434-8298, 10/15/2009,Iron Chef,41075,1024 Centerbrooke Ln Ste B,Suffolk,VA
7 - Hampton,23434, 10/15/2009,Quality  Inn,45560,2864 Pruden Blvd,Suffok,VA
7 - Hampton,23434-6327, 10/15/2009,Holiday Food Store,49764,1441 Holland Rd,Suffolk,VA
7 - Hampton,23434-6325, 10/15/2009,Olivers Grocery,53255,1328 Holland Rd,Suffolk,VA
7 - Hampton,23434-6313, 10/15/2009,Rite Aid # 11259,77001,1240 Holland Rd,Suffolk,VA
7 - Hampton,23435, 10/15/2009,River Stone Chophouse,50091,8032 Harbour View Blvd,Suffolk,VA
